iter,fitness,time,XPL,XPT,DIV
0,48454.0,0.067,100.0,0.0,0.487
1,32441.0,0.773,36.14,63.86,0.176
2,24814.0,0.763,20.12,79.88,0.098
3,19054.0,0.763,15.4,84.6,0.075
4,14668.0,0.791,11.7,88.3,0.057
5,10808.0,0.895,9.45,90.55,0.046
6,7854.0,1.119,7.19,92.81,0.035
7,5994.0,1.554,5.95,94.05,0.029
8,4300.0,2.057,5.34,94.66,0.026
9,3140.0,2.438,4.52,95.48,0.022
10,2234.0,2.653,3.7,96.3,0.018
11,1509.0,2.778,2.87,97.13,0.014
12,876.0,2.53,2.26,97.74,0.011
13,518.0,2.635,1.44,98.56,0.007
14,408.0,2.451,1.23,98.77,0.006
15,347.0,2.615,0.82,99.18,0.004
16,332.0,2.858,0.82,99.18,0.004
17,324.0,2.778,0.82,99.18,0.004
18,321.0,2.898,0.62,99.38,0.003
19,321.0,3.099,0.82,99.18,0.004
20,320.0,3.149,1.03,98.97,0.005
21,317.0,3.037,0.62,99.38,0.003
22,317.0,3.269,0.82,99.18,0.004
23,317.0,3.163,1.03,98.97,0.005
24,317.0,3.385,0.82,99.18,0.004
25,316.0,3.137,0.82,99.18,0.004
26,316.0,3.288,0.82,99.18,0.004
27,316.0,3.258,0.82,99.18,0.004
28,316.0,3.255,0.82,99.18,0.004
29,316.0,3.128,0.82,99.18,0.004
30,316.0,2.974,0.82,99.18,0.004
