iter,fitness,time,XPL,XPT,DIV
0,48510.0,0.067,100.0,0.0,0.488
1,33794.0,0.778,35.45,64.55,0.173
2,25979.0,0.768,20.08,79.92,0.098
3,20300.0,0.749,15.16,84.84,0.074
4,15906.0,0.778,12.09,87.91,0.059
5,11986.0,0.839,9.22,90.78,0.045
6,8824.0,1.073,7.58,92.42,0.037
7,6486.0,1.464,6.15,93.85,0.03
8,4510.0,1.999,5.33,94.67,0.026
9,3260.0,2.474,4.3,95.7,0.021
10,2343.0,2.615,3.89,96.11,0.019
11,1621.0,2.705,3.07,96.93,0.015
12,1030.0,2.679,2.25,97.75,0.011
13,684.0,2.622,1.64,98.36,0.008
14,416.0,2.59,1.23,98.77,0.006
15,376.0,2.413,0.82,99.18,0.004
16,349.0,2.697,1.02,98.98,0.005
17,336.0,2.694,0.82,99.18,0.004
18,327.0,2.851,0.82,99.18,0.004
19,327.0,2.878,0.82,99.18,0.004
20,326.0,2.876,0.61,99.39,0.003
21,326.0,3.227,0.82,99.18,0.004
22,325.0,3.198,0.82,99.18,0.004
23,325.0,3.26,0.82,99.18,0.004
24,325.0,3.501,1.02,98.98,0.005
25,325.0,3.549,1.02,98.98,0.005
26,325.0,3.515,1.02,98.98,0.005
27,325.0,3.365,1.02,98.98,0.005
28,325.0,3.351,0.82,99.18,0.004
29,323.0,3.291,1.02,98.98,0.005
30,323.0,3.388,1.02,98.98,0.005
