iter,fitness,time,XPL,XPT,DIV
0,71136.0,0.106,100.0,0.0,0.488
1,34054.0,1.244,45.7,54.3,0.223
2,16013.0,1.213,22.95,77.05,0.112
3,6555.0,1.224,10.86,89.14,0.053
4,2415.0,2.207,5.33,94.67,0.026
5,814.0,5.521,3.07,96.93,0.015
6,296.0,5.569,1.84,98.16,0.009
7,87.0,5.975,1.02,98.98,0.005
8,83.0,4.455,0.41,99.59,0.002
9,82.0,4.622,0.41,99.59,0.002
10,82.0,4.698,0.41,99.59,0.002
11,82.0,4.696,0.41,99.59,0.002
12,82.0,4.678,0.41,99.59,0.002
13,82.0,4.436,0.41,99.59,0.002
14,82.0,4.91,0.41,99.59,0.002
15,82.0,4.548,0.41,99.59,0.002
16,82.0,4.393,0.41,99.59,0.002
17,80.0,4.478,0.41,99.59,0.002
18,80.0,4.804,0.41,99.59,0.002
19,80.0,4.392,0.41,99.59,0.002
20,80.0,4.363,0.41,99.59,0.002
21,80.0,4.687,0.61,99.39,0.003
22,80.0,4.477,0.61,99.39,0.003
23,80.0,4.77,0.41,99.59,0.002
24,80.0,4.305,0.41,99.59,0.002
25,80.0,4.315,0.41,99.59,0.002
26,80.0,4.72,0.41,99.59,0.002
27,80.0,4.558,0.41,99.59,0.002
28,80.0,4.298,0.41,99.59,0.002
29,80.0,4.465,0.41,99.59,0.002
30,80.0,3.991,0.41,99.59,0.002
