iter,fitness,time,XPL,XPT,DIV
0,70779.0,0.107,100.0,0.0,0.487
1,31223.0,1.226,44.35,55.65,0.216
2,14688.0,1.194,19.92,80.08,0.097
3,6302.0,1.197,9.86,90.14,0.048
4,2525.0,2.504,4.93,95.07,0.024
5,647.0,6.185,3.08,96.92,0.015
6,155.0,5.344,1.64,98.36,0.008
7,90.0,4.887,0.62,99.38,0.003
8,85.0,4.272,0.41,99.59,0.002
9,84.0,5.13,0.62,99.38,0.003
10,82.0,4.516,0.62,99.38,0.003
11,79.0,4.146,0.41,99.59,0.002
12,79.0,4.369,0.41,99.59,0.002
13,79.0,4.316,0.41,99.59,0.002
14,79.0,4.501,0.41,99.59,0.002
15,79.0,4.449,0.41,99.59,0.002
16,79.0,4.417,0.41,99.59,0.002
17,79.0,4.553,0.41,99.59,0.002
18,79.0,4.243,0.41,99.59,0.002
19,79.0,4.53,0.62,99.38,0.003
20,79.0,4.161,0.41,99.59,0.002
21,79.0,4.505,0.41,99.59,0.002
22,79.0,4.313,0.41,99.59,0.002
23,79.0,4.463,0.41,99.59,0.002
24,79.0,4.222,0.41,99.59,0.002
25,79.0,4.357,0.41,99.59,0.002
26,79.0,4.572,0.41,99.59,0.002
27,79.0,4.131,0.41,99.59,0.002
28,79.0,4.35,0.41,99.59,0.002
29,79.0,4.244,0.41,99.59,0.002
30,79.0,4.191,0.41,99.59,0.002
