iter,fitness,time,XPL,XPT,DIV
0,23365.0,0.036,100.0,0.0,0.488
1,23365.0,0.058,78.28,21.72,0.382
2,23365.0,0.056,79.3,20.7,0.387
3,23242.0,0.058,77.66,22.34,0.379
4,23242.0,0.056,78.48,21.52,0.383
5,22478.0,0.057,78.28,21.72,0.382
6,22478.0,0.057,77.87,22.13,0.38
7,22372.0,0.058,77.66,22.34,0.379
8,22008.0,0.059,76.43,23.57,0.373
9,22008.0,0.055,77.46,22.54,0.378
10,22008.0,0.055,76.23,23.77,0.372
11,22008.0,0.055,77.87,22.13,0.38
12,22008.0,0.056,77.66,22.34,0.379
13,22008.0,0.057,78.07,21.93,0.381
14,22008.0,0.055,78.07,21.93,0.381
15,22008.0,0.055,78.07,21.93,0.381
16,22008.0,0.056,77.66,22.34,0.379
17,22008.0,0.056,79.3,20.7,0.387
18,22008.0,0.058,78.07,21.93,0.381
19,22008.0,0.057,77.66,22.34,0.379
20,21823.0,0.054,76.64,23.36,0.374
21,21823.0,0.058,78.28,21.72,0.382
22,21823.0,0.056,77.46,22.54,0.378
23,21823.0,0.056,78.07,21.93,0.381
24,21823.0,0.056,76.23,23.77,0.372
25,21823.0,0.055,77.87,22.13,0.38
26,21823.0,0.056,78.48,21.52,0.383
27,21823.0,0.059,77.66,22.34,0.379
28,21714.0,0.056,78.48,21.52,0.383
29,21714.0,0.055,78.69,21.31,0.384
30,21714.0,0.056,77.46,22.54,0.378
