iter,fitness,time,XPL,XPT,DIV
0,72689.0,0.107,100.0,0.0,0.488
1,27017.0,1.218,45.9,54.1,0.224
2,7540.0,1.201,16.6,83.4,0.081
3,1313.0,4.019,5.94,94.06,0.029
4,182.0,8.122,2.25,97.75,0.011
5,87.0,5.45,0.82,99.18,0.004
6,82.0,4.616,0.61,99.39,0.003
7,81.0,5.051,0.61,99.39,0.003
8,80.0,4.703,0.41,99.59,0.002
9,79.0,4.758,0.41,99.59,0.002
10,79.0,4.495,0.41,99.59,0.002
11,79.0,4.904,0.41,99.59,0.002
12,79.0,4.519,0.41,99.59,0.002
13,79.0,4.611,0.41,99.59,0.002
14,79.0,4.836,0.41,99.59,0.002
15,79.0,4.676,0.41,99.59,0.002
16,79.0,4.625,0.41,99.59,0.002
17,79.0,4.497,0.41,99.59,0.002
18,79.0,4.449,0.41,99.59,0.002
19,79.0,4.718,0.41,99.59,0.002
20,79.0,4.396,0.41,99.59,0.002
21,79.0,4.541,0.41,99.59,0.002
22,79.0,4.3,0.41,99.59,0.002
23,79.0,4.374,0.41,99.59,0.002
24,79.0,4.634,0.41,99.59,0.002
25,79.0,4.712,0.41,99.59,0.002
26,79.0,4.665,0.41,99.59,0.002
27,79.0,4.346,0.41,99.59,0.002
28,79.0,4.713,0.41,99.59,0.002
29,79.0,4.573,0.41,99.59,0.002
30,79.0,4.493,0.41,99.59,0.002
