iter,fitness,time,XPL,XPT,DIV
0,49588.0,0.067,100.0,0.0,0.488
1,32653.0,0.777,36.07,63.93,0.176
2,25241.0,0.86,19.67,80.33,0.096
3,19467.0,0.793,14.75,85.25,0.072
4,14705.0,0.781,11.48,88.52,0.056
5,10999.0,0.829,8.81,91.19,0.043
6,8149.0,1.091,7.17,92.83,0.035
7,5771.0,1.589,6.35,93.65,0.031
8,4133.0,2.021,5.33,94.67,0.026
9,2701.0,2.312,4.3,95.7,0.021
10,1831.0,2.727,3.48,96.52,0.017
11,1095.0,2.356,3.07,96.93,0.015
12,808.0,2.395,2.25,97.75,0.011
13,564.0,2.409,2.05,97.95,0.01
14,431.0,2.433,1.84,98.16,0.009
15,356.0,2.541,1.43,98.57,0.007
16,337.0,2.387,1.23,98.77,0.006
17,326.0,2.78,0.82,99.18,0.004
18,324.0,2.745,0.82,99.18,0.004
19,324.0,2.837,0.82,99.18,0.004
20,324.0,2.929,0.82,99.18,0.004
21,324.0,3.019,1.02,98.98,0.005
22,324.0,2.95,0.82,99.18,0.004
23,323.0,3.069,1.02,98.98,0.005
24,322.0,3.032,0.82,99.18,0.004
25,321.0,3.249,1.02,98.98,0.005
26,320.0,3.14,1.02,98.98,0.005
27,319.0,3.084,0.82,99.18,0.004
28,319.0,3.251,1.02,98.98,0.005
29,319.0,3.145,0.82,99.18,0.004
30,319.0,3.032,0.82,99.18,0.004
