iter,fitness,time,XPL,XPT,DIV
0,48598.0,0.066,100.0,0.0,0.488
1,21090.0,0.799,45.08,54.92,0.22
2,10051.0,1.012,20.29,79.71,0.099
3,4743.0,2.528,11.48,88.52,0.056
4,2049.0,3.744,6.97,93.03,0.034
5,829.0,4.152,3.89,96.11,0.019
6,438.0,3.652,2.87,97.13,0.014
7,354.0,3.426,1.84,98.16,0.009
8,332.0,3.575,1.43,98.57,0.007
9,323.0,3.389,1.02,98.98,0.005
10,319.0,3.534,1.02,98.98,0.005
11,316.0,3.373,1.02,98.98,0.005
12,315.0,3.152,0.82,99.18,0.004
13,315.0,3.21,0.82,99.18,0.004
14,315.0,3.257,1.02,98.98,0.005
15,315.0,3.259,0.82,99.18,0.004
16,315.0,3.104,0.82,99.18,0.004
17,315.0,3.096,0.82,99.18,0.004
18,315.0,3.103,0.82,99.18,0.004
19,315.0,3.087,0.61,99.39,0.003
20,315.0,3.213,0.82,99.18,0.004
21,315.0,3.016,0.82,99.18,0.004
22,315.0,3.213,0.82,99.18,0.004
23,315.0,3.056,0.82,99.18,0.004
24,315.0,3.139,0.82,99.18,0.004
25,315.0,3.134,1.02,98.98,0.005
26,315.0,3.209,0.82,99.18,0.004
27,315.0,3.159,0.82,99.18,0.004
28,315.0,3.106,0.82,99.18,0.004
29,315.0,3.134,0.82,99.18,0.004
30,315.0,3.077,0.82,99.18,0.004
