iter,fitness,time,XPL,XPT,DIV
0,49002.0,0.092,100.0,0.0,0.487
1,14867.0,0.835,43.94,56.06,0.214
2,2224.0,2.852,14.17,85.83,0.069
3,432.0,4.229,3.9,96.1,0.019
4,334.0,2.879,1.44,98.56,0.007
5,327.0,2.304,0.82,99.18,0.004
6,324.0,2.228,0.62,99.38,0.003
7,323.0,2.225,0.82,99.18,0.004
8,322.0,2.262,0.82,99.18,0.004
9,321.0,2.328,0.82,99.18,0.004
10,320.0,2.279,0.82,99.18,0.004
11,318.0,2.495,1.03,98.97,0.005
12,318.0,2.377,0.82,99.18,0.004
13,318.0,2.32,0.82,99.18,0.004
14,318.0,2.203,0.82,99.18,0.004
15,318.0,2.212,0.82,99.18,0.004
16,318.0,2.184,0.82,99.18,0.004
17,318.0,2.118,0.82,99.18,0.004
18,318.0,2.206,0.82,99.18,0.004
19,318.0,2.295,0.82,99.18,0.004
20,318.0,2.431,0.82,99.18,0.004
21,318.0,2.192,0.82,99.18,0.004
22,318.0,2.202,0.62,99.38,0.003
23,318.0,2.196,0.82,99.18,0.004
24,318.0,2.168,0.82,99.18,0.004
25,318.0,2.155,0.62,99.38,0.003
26,318.0,2.204,0.82,99.18,0.004
27,318.0,2.114,0.82,99.18,0.004
28,318.0,2.168,0.82,99.18,0.004
29,318.0,2.137,0.82,99.18,0.004
30,318.0,2.172,0.82,99.18,0.004
