iter,fitness,time,XPL,XPT,DIV
0,71785.0,0.107,100.0,0.0,0.488
1,42974.0,1.08,45.08,54.92,0.22
2,25461.0,1.056,27.05,72.95,0.132
3,14269.0,1.046,16.19,83.81,0.079
4,7714.0,1.052,9.43,90.57,0.046
5,3888.0,1.389,5.12,94.88,0.025
6,2025.0,3.603,3.69,96.31,0.018
7,846.0,5.354,2.46,97.54,0.012
8,273.0,5.549,1.84,98.16,0.009
9,147.0,5.163,1.02,98.98,0.005
10,91.0,5.031,0.82,99.18,0.004
11,86.0,4.836,0.82,99.18,0.004
12,84.0,4.653,0.61,99.39,0.003
13,83.0,5.004,0.61,99.39,0.003
14,81.0,4.656,0.41,99.59,0.002
15,80.0,4.751,0.41,99.59,0.002
16,80.0,4.806,0.41,99.59,0.002
17,80.0,4.776,0.61,99.39,0.003
18,80.0,4.824,0.41,99.59,0.002
19,80.0,4.94,0.41,99.59,0.002
20,80.0,4.644,0.41,99.59,0.002
21,80.0,4.744,0.61,99.39,0.003
22,80.0,4.676,0.41,99.59,0.002
23,80.0,4.715,0.41,99.59,0.002
24,80.0,4.454,0.41,99.59,0.002
25,80.0,4.633,0.41,99.59,0.002
26,80.0,4.536,0.41,99.59,0.002
27,80.0,4.305,0.61,99.39,0.003
28,80.0,4.384,0.41,99.59,0.002
29,80.0,4.5,0.61,99.39,0.003
30,80.0,4.566,0.61,99.39,0.003
