iter,fitness,time,XPL,XPT,DIV
0,70549.0,0.105,100.0,0.0,0.488
1,35162.0,1.183,45.29,54.71,0.221
2,15037.0,1.149,21.93,78.07,0.107
3,6408.0,1.167,9.43,90.57,0.046
4,2468.0,2.748,4.92,95.08,0.024
5,705.0,5.743,2.87,97.13,0.014
6,262.0,5.159,1.64,98.36,0.008
7,133.0,5.398,1.23,98.77,0.006
8,87.0,4.782,0.61,99.39,0.003
9,85.0,4.064,0.41,99.59,0.002
10,83.0,4.41,0.41,99.59,0.002
11,82.0,4.816,0.41,99.59,0.002
12,82.0,4.529,0.41,99.59,0.002
13,82.0,4.455,0.41,99.59,0.002
14,82.0,4.579,0.41,99.59,0.002
15,82.0,4.406,0.2,99.8,0.001
16,82.0,4.499,0.41,99.59,0.002
17,82.0,4.446,0.2,99.8,0.001
18,82.0,4.34,0.2,99.8,0.001
19,82.0,4.343,0.2,99.8,0.001
20,82.0,4.267,0.2,99.8,0.001
21,82.0,4.463,0.41,99.59,0.002
22,82.0,4.362,0.2,99.8,0.001
23,82.0,4.201,0.2,99.8,0.001
24,82.0,4.372,0.2,99.8,0.001
25,82.0,4.368,0.41,99.59,0.002
26,82.0,4.422,0.2,99.8,0.001
27,82.0,4.223,0.2,99.8,0.001
28,82.0,4.272,0.2,99.8,0.001
29,82.0,4.187,0.41,99.59,0.002
30,82.0,4.591,0.41,99.59,0.002
