iter,fitness,time,XPL,XPT,DIV
0,48507.0,0.068,100.0,0.0,0.487
1,17515.0,0.782,44.35,55.65,0.216
2,4725.0,2.371,17.86,82.14,0.087
3,978.0,5.503,7.8,92.2,0.038
4,361.0,4.815,2.87,97.13,0.014
5,335.0,3.317,1.44,98.56,0.007
6,324.0,3.499,1.23,98.77,0.006
7,322.0,3.275,1.03,98.97,0.005
8,322.0,3.315,1.03,98.97,0.005
9,320.0,3.129,0.82,99.18,0.004
10,320.0,3.119,0.82,99.18,0.004
11,320.0,3.172,0.62,99.38,0.003
12,320.0,3.291,0.82,99.18,0.004
13,320.0,3.128,0.62,99.38,0.003
14,320.0,3.216,0.82,99.18,0.004
15,320.0,3.289,1.03,98.97,0.005
16,318.0,3.361,0.82,99.18,0.004
17,318.0,3.056,0.82,99.18,0.004
18,318.0,3.107,0.82,99.18,0.004
19,318.0,3.243,0.82,99.18,0.004
20,318.0,3.107,0.82,99.18,0.004
21,318.0,3.098,0.82,99.18,0.004
22,318.0,3.205,0.82,99.18,0.004
23,318.0,3.206,0.82,99.18,0.004
24,318.0,3.23,1.03,98.97,0.005
25,318.0,3.155,0.82,99.18,0.004
26,318.0,3.023,0.82,99.18,0.004
27,318.0,3.154,0.82,99.18,0.004
28,318.0,3.04,0.62,99.38,0.003
29,318.0,3.17,0.82,99.18,0.004
30,318.0,3.132,0.82,99.18,0.004
