iter,fitness,time,XPL,XPT,DIV
0,70765.0,0.102,100.0,0.0,0.488
1,41850.0,1.037,44.88,55.12,0.219
2,23564.0,1.013,27.05,72.95,0.132
3,13429.0,1.009,15.98,84.02,0.078
4,7538.0,1.012,9.02,90.98,0.044
5,4013.0,1.324,5.53,94.47,0.027
6,1863.0,2.677,3.89,96.11,0.019
7,736.0,4.562,2.66,97.34,0.013
8,347.0,4.888,1.84,98.16,0.009
9,149.0,4.626,1.02,98.98,0.005
10,86.0,4.904,1.02,98.98,0.005
11,82.0,4.551,0.41,99.59,0.002
12,82.0,4.512,0.41,99.59,0.002
13,82.0,4.517,0.41,99.59,0.002
14,82.0,4.461,0.41,99.59,0.002
15,82.0,4.503,0.41,99.59,0.002
16,82.0,4.314,0.41,99.59,0.002
17,82.0,4.485,0.2,99.8,0.001
18,82.0,4.316,0.41,99.59,0.002
19,82.0,4.351,0.41,99.59,0.002
20,82.0,4.283,0.41,99.59,0.002
21,82.0,4.311,0.41,99.59,0.002
22,82.0,4.37,0.41,99.59,0.002
23,82.0,4.385,0.41,99.59,0.002
24,82.0,4.104,0.41,99.59,0.002
25,82.0,4.232,0.41,99.59,0.002
26,82.0,4.217,0.41,99.59,0.002
27,82.0,4.166,0.41,99.59,0.002
28,82.0,4.142,0.41,99.59,0.002
29,81.0,4.056,0.41,99.59,0.002
30,80.0,5.114,0.41,99.59,0.002
