iter,fitness,time,XPL,XPT,DIV
0,71751.0,0.102,100.0,0.0,0.487
1,34790.0,1.173,46.82,53.18,0.228
2,16942.0,1.145,22.18,77.82,0.108
3,8014.0,1.155,11.7,88.3,0.057
4,3298.0,1.704,5.95,94.05,0.029
5,1529.0,4.472,3.7,96.3,0.018
6,477.0,5.553,2.46,97.54,0.012
7,87.0,5.231,1.44,98.56,0.007
8,79.0,4.639,0.82,99.18,0.004
9,74.0,4.057,0.41,99.59,0.002
10,72.0,3.911,0.21,99.79,0.001
11,72.0,3.927,0.41,99.59,0.002
12,72.0,4.228,0.21,99.79,0.001
13,72.0,3.842,0.41,99.59,0.002
14,72.0,4.009,0.41,99.59,0.002
15,72.0,3.954,0.41,99.59,0.002
16,72.0,4.062,0.41,99.59,0.002
17,72.0,4.277,0.41,99.59,0.002
18,72.0,3.796,0.21,99.79,0.001
19,72.0,3.785,0.41,99.59,0.002
20,72.0,4.07,0.41,99.59,0.002
21,72.0,4.111,0.41,99.59,0.002
22,72.0,4.133,0.41,99.59,0.002
23,72.0,3.973,0.41,99.59,0.002
24,72.0,3.999,0.21,99.79,0.001
25,72.0,3.944,0.41,99.59,0.002
26,72.0,4.014,0.41,99.59,0.002
27,72.0,4.054,0.41,99.59,0.002
28,72.0,3.922,0.41,99.59,0.002
29,72.0,3.957,0.41,99.59,0.002
30,72.0,3.88,0.21,99.79,0.001
