iter,fitness,time,XPL,XPT,DIV
0,48747.0,0.068,100.0,0.0,0.488
1,32611.0,0.761,39.75,60.25,0.194
2,21248.0,0.752,27.87,72.13,0.136
3,13828.0,0.81,18.24,81.76,0.089
4,8784.0,1.115,12.7,87.3,0.062
5,5559.0,1.819,9.22,90.78,0.045
6,3403.0,2.357,6.97,93.03,0.034
7,2098.0,2.783,5.12,94.88,0.025
8,1209.0,3.204,3.89,96.11,0.019
9,743.0,2.964,2.87,97.13,0.014
10,509.0,3.175,1.64,98.36,0.008
11,360.0,2.902,1.23,98.77,0.006
12,338.0,3.081,1.02,98.98,0.005
13,329.0,2.87,0.82,99.18,0.004
14,326.0,3.198,0.82,99.18,0.004
15,326.0,3.126,0.82,99.18,0.004
16,325.0,2.981,0.82,99.18,0.004
17,324.0,2.892,0.61,99.39,0.003
18,323.0,2.947,0.61,99.39,0.003
19,322.0,2.914,0.61,99.39,0.003
20,322.0,3.012,0.61,99.39,0.003
21,320.0,2.852,0.61,99.39,0.003
22,318.0,3.233,0.82,99.18,0.004
23,318.0,3.097,0.82,99.18,0.004
24,318.0,3.326,0.82,99.18,0.004
25,318.0,3.081,0.82,99.18,0.004
26,318.0,3.172,0.82,99.18,0.004
27,318.0,3.181,0.82,99.18,0.004
28,318.0,3.314,0.82,99.18,0.004
29,318.0,3.27,0.82,99.18,0.004
30,318.0,3.662,0.82,99.18,0.004
