iter,fitness,time,XPL,XPT,DIV
0,72693.0,0.102,100.0,0.0,0.487
1,43864.0,1.015,45.17,54.83,0.22
2,25558.0,1.003,27.1,72.9,0.132
3,15101.0,1.001,16.22,83.78,0.079
4,7977.0,0.99,10.06,89.94,0.049
5,4101.0,1.385,5.75,94.25,0.028
6,2045.0,2.85,3.9,96.1,0.019
7,691.0,3.999,2.67,97.33,0.013
8,252.0,4.498,1.44,98.56,0.007
9,108.0,4.771,1.03,98.97,0.005
10,76.0,4.457,0.62,99.38,0.003
11,74.0,4.236,0.41,99.59,0.002
12,74.0,4.209,0.41,99.59,0.002
13,74.0,4.393,0.41,99.59,0.002
14,74.0,4.201,0.62,99.38,0.003
15,73.0,3.969,0.41,99.59,0.002
16,73.0,4.317,0.41,99.59,0.002
17,73.0,4.042,0.41,99.59,0.002
18,73.0,3.851,0.41,99.59,0.002
19,73.0,3.828,0.21,99.79,0.001
20,73.0,3.838,0.21,99.79,0.001
21,73.0,3.948,0.41,99.59,0.002
22,73.0,3.67,0.21,99.79,0.001
23,73.0,3.606,0.41,99.59,0.002
24,73.0,3.713,0.41,99.59,0.002
25,73.0,3.509,0.21,99.79,0.001
26,72.0,3.852,0.41,99.59,0.002
27,72.0,3.958,0.41,99.59,0.002
28,72.0,3.664,0.41,99.59,0.002
29,72.0,3.873,0.41,99.59,0.002
30,72.0,3.676,0.41,99.59,0.002
