iter,fitness,time,XPL,XPT,DIV
0,72166.0,0.102,100.0,0.0,0.488
1,34173.0,1.168,45.49,54.51,0.222
2,16298.0,1.137,22.34,77.66,0.109
3,7477.0,1.134,10.66,89.34,0.052
4,3464.0,1.635,5.12,94.88,0.025
5,1351.0,4.563,3.69,96.31,0.018
6,378.0,5.122,2.46,97.54,0.012
7,143.0,5.224,1.23,98.77,0.006
8,78.0,4.53,0.82,99.18,0.004
9,76.0,4.01,0.61,99.39,0.003
10,74.0,4.391,0.61,99.39,0.003
11,73.0,3.853,0.41,99.59,0.002
12,73.0,4.195,0.41,99.59,0.002
13,73.0,3.965,0.41,99.59,0.002
14,73.0,3.931,0.41,99.59,0.002
15,73.0,4.097,0.41,99.59,0.002
16,73.0,4.244,0.41,99.59,0.002
17,73.0,4.131,0.41,99.59,0.002
18,73.0,4.048,0.41,99.59,0.002
19,73.0,3.872,0.41,99.59,0.002
20,73.0,3.735,0.41,99.59,0.002
21,73.0,3.756,0.41,99.59,0.002
22,73.0,3.696,0.2,99.8,0.001
23,73.0,3.866,0.41,99.59,0.002
24,73.0,3.791,0.41,99.59,0.002
25,73.0,3.903,0.41,99.59,0.002
26,73.0,3.955,0.41,99.59,0.002
27,73.0,3.823,0.2,99.8,0.001
28,73.0,3.771,0.2,99.8,0.001
29,73.0,4.016,0.41,99.59,0.002
30,73.0,3.591,0.41,99.59,0.002
