iter,fitness,time,XPL,XPT,DIV
0,48568.0,0.067,100.0,0.0,0.487
1,18165.0,0.789,44.76,55.24,0.218
2,4720.0,2.409,17.86,82.14,0.087
3,980.0,5.531,7.6,92.4,0.037
4,353.0,4.239,2.26,97.74,0.011
5,331.0,3.335,1.44,98.56,0.007
6,326.0,3.121,0.82,99.18,0.004
7,325.0,2.954,0.62,99.38,0.003
8,322.0,2.961,0.41,99.59,0.002
9,321.0,2.97,0.62,99.38,0.003
10,321.0,3.174,0.62,99.38,0.003
11,321.0,2.915,0.62,99.38,0.003
12,321.0,3.046,0.82,99.18,0.004
13,321.0,3.192,0.82,99.18,0.004
14,321.0,3.069,0.82,99.18,0.004
15,321.0,3.068,0.62,99.38,0.003
16,321.0,3.093,0.62,99.38,0.003
17,321.0,3.193,0.62,99.38,0.003
18,321.0,3.079,0.62,99.38,0.003
19,321.0,3.009,0.62,99.38,0.003
20,321.0,3.006,0.82,99.18,0.004
21,321.0,3.107,0.82,99.18,0.004
22,321.0,3.053,0.62,99.38,0.003
23,321.0,2.981,0.82,99.18,0.004
24,321.0,3.005,0.62,99.38,0.003
25,320.0,3.047,0.62,99.38,0.003
26,318.0,3.148,1.03,98.97,0.005
27,318.0,3.034,0.82,99.18,0.004
28,318.0,3.204,0.82,99.18,0.004
29,318.0,3.034,0.82,99.18,0.004
30,318.0,3.081,0.82,99.18,0.004
