iter,fitness,time,XPL,XPT,DIV
0,48760.0,0.067,100.0,0.0,0.487
1,15202.0,0.786,44.76,55.24,0.218
2,2601.0,2.645,14.78,85.22,0.072
3,431.0,4.298,3.7,96.3,0.018
4,335.0,2.544,1.44,98.56,0.007
5,326.0,2.287,0.82,99.18,0.004
6,324.0,2.145,0.62,99.38,0.003
7,323.0,2.112,0.62,99.38,0.003
8,323.0,2.112,0.62,99.38,0.003
9,323.0,2.186,0.62,99.38,0.003
10,323.0,2.14,0.62,99.38,0.003
11,321.0,2.1,0.62,99.38,0.003
12,321.0,2.136,0.62,99.38,0.003
13,321.0,2.183,0.62,99.38,0.003
14,321.0,2.092,0.82,99.18,0.004
15,321.0,2.152,0.62,99.38,0.003
16,321.0,2.207,0.62,99.38,0.003
17,321.0,2.149,0.62,99.38,0.003
18,321.0,2.126,0.62,99.38,0.003
19,321.0,2.145,0.62,99.38,0.003
20,321.0,2.068,0.62,99.38,0.003
21,321.0,2.123,0.62,99.38,0.003
22,321.0,2.1,0.62,99.38,0.003
23,321.0,2.144,0.62,99.38,0.003
24,321.0,2.145,0.62,99.38,0.003
25,321.0,2.164,0.82,99.18,0.004
26,321.0,2.182,0.62,99.38,0.003
27,321.0,2.149,0.62,99.38,0.003
28,321.0,2.121,0.62,99.38,0.003
29,321.0,2.105,0.62,99.38,0.003
30,321.0,2.117,0.62,99.38,0.003
