iter,fitness,time,XPL,XPT,DIV
0,48127.0,0.068,100.0,0.0,0.487
1,17309.0,0.775,44.15,55.85,0.215
2,4386.0,2.198,18.07,81.93,0.088
3,1116.0,5.46,7.6,92.4,0.037
4,355.0,4.821,3.08,96.92,0.015
5,331.0,4.297,1.44,98.56,0.007
6,327.0,3.801,0.82,99.18,0.004
7,322.0,3.353,0.82,99.18,0.004
8,320.0,3.538,1.03,98.97,0.005
9,320.0,3.384,1.03,98.97,0.005
10,320.0,3.326,0.82,99.18,0.004
11,318.0,3.281,0.82,99.18,0.004
12,318.0,3.335,0.82,99.18,0.004
13,318.0,3.312,0.82,99.18,0.004
14,318.0,3.383,0.82,99.18,0.004
15,318.0,3.094,0.82,99.18,0.004
16,318.0,3.334,0.82,99.18,0.004
17,318.0,3.16,0.82,99.18,0.004
18,318.0,3.384,1.03,98.97,0.005
19,318.0,3.276,0.82,99.18,0.004
20,318.0,3.216,0.82,99.18,0.004
21,318.0,3.355,0.82,99.18,0.004
22,318.0,3.165,0.62,99.38,0.003
23,318.0,3.24,0.82,99.18,0.004
24,318.0,3.17,0.82,99.18,0.004
25,318.0,3.225,0.82,99.18,0.004
26,318.0,3.137,0.82,99.18,0.004
27,318.0,3.416,1.03,98.97,0.005
28,318.0,3.195,0.82,99.18,0.004
29,318.0,3.248,0.82,99.18,0.004
30,318.0,3.329,0.82,99.18,0.004
