iter,fitness,time,XPL,XPT,DIV
0,48525.0,0.093,100.0,0.0,0.488
1,21198.0,0.825,43.65,56.35,0.213
2,9740.0,1.212,20.08,79.92,0.098
3,4530.0,2.587,11.68,88.32,0.057
4,2089.0,3.979,6.97,93.03,0.034
5,902.0,5.0,4.71,95.29,0.023
6,447.0,4.559,2.87,97.13,0.014
7,344.0,3.768,1.64,98.36,0.008
8,325.0,3.703,1.02,98.98,0.005
9,320.0,3.651,0.82,99.18,0.004
10,318.0,3.481,0.82,99.18,0.004
11,316.0,3.59,0.82,99.18,0.004
12,316.0,3.899,1.23,98.77,0.006
13,316.0,3.638,1.02,98.98,0.005
14,316.0,3.334,0.82,99.18,0.004
15,316.0,3.336,0.82,99.18,0.004
16,316.0,3.29,0.82,99.18,0.004
17,316.0,3.54,0.82,99.18,0.004
18,316.0,3.746,0.82,99.18,0.004
19,316.0,3.396,0.61,99.39,0.003
20,316.0,3.436,0.61,99.39,0.003
21,316.0,3.266,0.82,99.18,0.004
22,316.0,3.378,0.82,99.18,0.004
23,316.0,3.258,0.82,99.18,0.004
24,316.0,3.36,1.02,98.98,0.005
25,316.0,3.123,0.82,99.18,0.004
26,316.0,3.265,0.82,99.18,0.004
27,316.0,3.199,0.82,99.18,0.004
28,316.0,3.213,0.82,99.18,0.004
29,316.0,3.221,0.82,99.18,0.004
30,316.0,3.391,1.02,98.98,0.005
