iter,fitness,time,XPL,XPT,DIV
0,22916.0,0.034,100.0,0.0,0.488
1,22916.0,0.054,78.28,21.72,0.382
2,21583.0,0.055,76.84,23.16,0.375
3,21583.0,0.056,77.25,22.75,0.377
4,21316.0,0.057,76.84,23.16,0.375
5,21316.0,0.055,77.25,22.75,0.377
6,21316.0,0.055,78.07,21.93,0.381
7,21316.0,0.06,75.82,24.18,0.37
8,21316.0,0.059,78.07,21.93,0.381
9,21316.0,0.056,76.43,23.57,0.373
10,21316.0,0.057,77.25,22.75,0.377
11,21316.0,0.056,75.82,24.18,0.37
12,21316.0,0.055,77.25,22.75,0.377
13,21316.0,0.054,78.07,21.93,0.381
14,21316.0,0.054,78.07,21.93,0.381
15,21316.0,0.055,78.28,21.72,0.382
16,21316.0,0.055,75.2,24.8,0.367
17,21316.0,0.056,77.25,22.75,0.377
18,21316.0,0.056,76.64,23.36,0.374
19,21316.0,0.06,77.25,22.75,0.377
20,21316.0,0.055,77.05,22.95,0.376
21,21316.0,0.057,76.23,23.77,0.372
22,21316.0,0.056,76.84,23.16,0.375
23,21316.0,0.057,78.07,21.93,0.381
24,21316.0,0.055,76.64,23.36,0.374
25,21316.0,0.055,78.07,21.93,0.381
26,21316.0,0.056,75.41,24.59,0.368
27,21316.0,0.057,77.25,22.75,0.377
28,21316.0,0.054,77.46,22.54,0.378
29,21316.0,0.056,76.43,23.57,0.373
30,21316.0,0.055,77.25,22.75,0.377
