iter,fitness,time,XPL,XPT,DIV
0,48210.0,0.066,100.0,0.0,0.488
1,20648.0,0.77,43.65,56.35,0.213
2,9498.0,1.133,19.67,80.33,0.096
3,4017.0,2.798,10.86,89.14,0.053
4,1615.0,3.692,6.56,93.44,0.032
5,611.0,3.969,4.1,95.9,0.02
6,385.0,3.834,2.25,97.75,0.011
7,348.0,3.638,1.84,98.16,0.009
8,335.0,3.601,1.43,98.57,0.007
9,330.0,3.227,0.82,99.18,0.004
10,324.0,3.126,0.82,99.18,0.004
11,324.0,3.271,0.82,99.18,0.004
12,324.0,3.386,1.02,98.98,0.005
13,324.0,3.374,0.82,99.18,0.004
14,324.0,3.325,0.82,99.18,0.004
15,324.0,3.158,0.61,99.39,0.003
16,324.0,3.186,0.82,99.18,0.004
17,324.0,3.124,0.82,99.18,0.004
18,324.0,3.232,0.82,99.18,0.004
19,324.0,3.134,0.82,99.18,0.004
20,324.0,3.109,0.82,99.18,0.004
21,324.0,3.307,0.82,99.18,0.004
22,324.0,3.145,0.82,99.18,0.004
23,324.0,3.262,0.82,99.18,0.004
24,324.0,3.419,0.82,99.18,0.004
25,324.0,3.094,0.61,99.39,0.003
26,323.0,3.137,0.82,99.18,0.004
27,323.0,3.026,0.61,99.39,0.003
28,323.0,3.051,0.82,99.18,0.004
29,323.0,3.095,0.61,99.39,0.003
30,323.0,3.161,0.82,99.18,0.004
