iter,fitness,time,XPL,XPT,DIV
0,48652.0,0.065,100.0,0.0,0.488
1,48629.0,0.1,77.66,22.34,0.379
2,48028.0,0.1,77.87,22.13,0.38
3,46612.0,0.1,77.87,22.13,0.38
4,46612.0,0.1,78.28,21.72,0.382
5,46612.0,0.1,78.69,21.31,0.384
6,46612.0,0.1,77.87,22.13,0.38
7,46612.0,0.1,78.07,21.93,0.381
8,46612.0,0.102,78.48,21.52,0.383
9,46612.0,0.102,78.07,21.93,0.381
10,46612.0,0.1,78.48,21.52,0.383
11,46612.0,0.1,75.82,24.18,0.37
12,46612.0,0.101,77.87,22.13,0.38
13,46612.0,0.101,78.07,21.93,0.381
14,46612.0,0.1,76.43,23.57,0.373
15,46612.0,0.101,77.46,22.54,0.378
16,46612.0,0.099,76.84,23.16,0.375
17,46612.0,0.1,76.84,23.16,0.375
18,46612.0,0.103,78.07,21.93,0.381
19,46612.0,0.103,78.69,21.31,0.384
20,46612.0,0.103,77.46,22.54,0.378
21,46612.0,0.103,78.48,21.52,0.383
22,46612.0,0.102,78.07,21.93,0.381
23,46612.0,0.104,78.07,21.93,0.381
24,46612.0,0.102,75.82,24.18,0.37
25,46612.0,0.1,77.46,22.54,0.378
26,46612.0,0.1,78.69,21.31,0.384
27,46612.0,0.1,78.28,21.72,0.382
28,46612.0,0.1,77.46,22.54,0.378
29,46612.0,0.1,77.87,22.13,0.38
30,46612.0,0.1,78.69,21.31,0.384
