iter,fitness,time,XPL,XPT,DIV
0,70823.0,0.106,100.0,0.0,0.488
1,26331.0,1.225,44.88,55.12,0.219
2,6995.0,1.209,15.78,84.22,0.077
3,1325.0,4.723,5.74,94.26,0.028
4,179.0,7.79,2.05,97.95,0.01
5,89.0,5.741,0.82,99.18,0.004
6,86.0,5.333,0.61,99.39,0.003
7,85.0,5.045,0.61,99.39,0.003
8,84.0,4.927,0.82,99.18,0.004
9,83.0,5.201,0.61,99.39,0.003
10,82.0,4.465,0.41,99.59,0.002
11,81.0,4.459,0.2,99.8,0.001
12,81.0,4.434,0.2,99.8,0.001
13,80.0,4.292,0.41,99.59,0.002
14,80.0,4.624,0.41,99.59,0.002
15,80.0,4.599,0.41,99.59,0.002
16,80.0,4.586,0.2,99.8,0.001
17,80.0,4.485,0.41,99.59,0.002
18,80.0,4.594,0.2,99.8,0.001
19,80.0,4.536,0.2,99.8,0.001
20,80.0,4.494,0.41,99.59,0.002
21,80.0,4.404,0.41,99.59,0.002
22,80.0,4.248,0.41,99.59,0.002
23,80.0,4.455,0.2,99.8,0.001
24,80.0,4.586,0.2,99.8,0.001
25,80.0,4.59,0.41,99.59,0.002
26,80.0,4.415,0.2,99.8,0.001
27,79.0,4.445,0.41,99.59,0.002
28,79.0,4.513,0.41,99.59,0.002
29,79.0,4.758,0.41,99.59,0.002
30,79.0,4.528,0.41,99.59,0.002
