iter,fitness,time,XPL,XPT,DIV
0,49438.0,0.066,100.0,0.0,0.488
1,48309.0,0.102,78.28,21.72,0.382
2,48041.0,0.103,78.48,21.52,0.383
3,47659.0,0.102,78.69,21.31,0.384
4,47659.0,0.101,78.28,21.72,0.382
5,47659.0,0.102,77.66,22.34,0.379
6,47659.0,0.1,77.66,22.34,0.379
7,47659.0,0.102,78.48,21.52,0.383
8,47659.0,0.102,77.87,22.13,0.38
9,47659.0,0.102,78.48,21.52,0.383
10,47659.0,0.102,77.66,22.34,0.379
11,47659.0,0.102,78.07,21.93,0.381
12,47659.0,0.102,76.64,23.36,0.374
13,47659.0,0.103,78.28,21.72,0.382
14,47659.0,0.102,76.43,23.57,0.373
15,47659.0,0.102,77.46,22.54,0.378
16,47486.0,0.102,78.69,21.31,0.384
17,47486.0,0.105,78.28,21.72,0.382
18,47486.0,0.101,78.48,21.52,0.383
19,47486.0,0.103,78.28,21.72,0.382
20,46828.0,0.102,75.61,24.39,0.369
21,46828.0,0.1,77.46,22.54,0.378
22,46828.0,0.1,77.87,22.13,0.38
23,46828.0,0.1,77.66,22.34,0.379
24,46828.0,0.101,78.07,21.93,0.381
25,46828.0,0.101,76.43,23.57,0.373
26,46479.0,0.101,76.84,23.16,0.375
27,46479.0,0.1,77.87,22.13,0.38
28,46479.0,0.1,78.28,21.72,0.382
29,46479.0,0.101,75.82,24.18,0.37
30,46479.0,0.1,77.46,22.54,0.378
