iter,fitness,time,XPL,XPT,DIV
0,72859.0,0.111,100.0,0.0,0.488
1,27472.0,1.209,45.7,54.3,0.223
2,6270.0,1.15,16.6,83.4,0.081
3,1178.0,4.223,5.53,94.47,0.027
4,229.0,6.848,2.25,97.75,0.011
5,77.0,5.053,0.82,99.18,0.004
6,75.0,4.641,0.41,99.59,0.002
7,73.0,4.053,0.41,99.59,0.002
8,72.0,4.047,0.41,99.59,0.002
9,72.0,4.01,0.2,99.8,0.001
10,72.0,4.029,0.2,99.8,0.001
11,72.0,3.914,0.2,99.8,0.001
12,72.0,4.079,0.2,99.8,0.001
13,72.0,4.082,0.2,99.8,0.001
14,72.0,3.969,0.2,99.8,0.001
15,72.0,3.989,0.2,99.8,0.001
16,72.0,4.218,0.2,99.8,0.001
17,72.0,3.978,0.41,99.59,0.002
18,72.0,4.003,0.41,99.59,0.002
19,72.0,4.025,0.2,99.8,0.001
20,72.0,4.2,0.41,99.59,0.002
21,72.0,3.961,0.2,99.8,0.001
22,72.0,4.01,0.2,99.8,0.001
23,72.0,4.127,0.2,99.8,0.001
24,72.0,3.934,0.2,99.8,0.001
25,72.0,4.073,0.41,99.59,0.002
26,72.0,3.917,0.2,99.8,0.001
27,72.0,4.13,0.2,99.8,0.001
28,72.0,4.065,0.41,99.59,0.002
29,72.0,4.133,0.41,99.59,0.002
30,72.0,3.993,0.2,99.8,0.001
