iter,fitness,time,XPL,XPT,DIV
0,21531.0,0.037,100.0,0.0,0.486
1,21531.0,0.06,78.19,21.81,0.38
2,21531.0,0.057,77.78,22.22,0.378
3,21531.0,0.056,76.34,23.66,0.371
4,21531.0,0.055,77.78,22.22,0.378
5,21531.0,0.055,77.37,22.63,0.376
6,21531.0,0.055,75.93,24.07,0.369
7,21531.0,0.059,77.16,22.84,0.375
8,21531.0,0.056,77.98,22.02,0.379
9,21531.0,0.058,79.22,20.78,0.385
10,21531.0,0.059,78.6,21.4,0.382
11,21531.0,0.056,78.81,21.19,0.383
12,21531.0,0.056,78.4,21.6,0.381
13,21531.0,0.059,77.78,22.22,0.378
14,21531.0,0.057,78.4,21.6,0.381
15,21531.0,0.057,78.4,21.6,0.381
16,21508.0,0.056,79.01,20.99,0.384
17,21508.0,0.056,76.95,23.05,0.374
18,21508.0,0.056,78.4,21.6,0.381
19,21508.0,0.056,78.81,21.19,0.383
20,21508.0,0.055,75.93,24.07,0.369
21,21508.0,0.055,78.19,21.81,0.38
22,21508.0,0.058,78.6,21.4,0.382
23,21508.0,0.056,76.34,23.66,0.371
24,21508.0,0.055,77.78,22.22,0.378
25,21508.0,0.056,78.4,21.6,0.381
26,21508.0,0.058,78.81,21.19,0.383
27,21508.0,0.057,76.95,23.05,0.374
28,21508.0,0.055,77.16,22.84,0.375
29,21508.0,0.058,77.98,22.02,0.379
30,21508.0,0.057,76.75,23.25,0.373
