iter,fitness,time,XPL,XPT,DIV
0,48017.0,0.067,100.0,0.0,0.487
1,15497.0,0.781,43.33,56.67,0.211
2,2845.0,2.738,14.58,85.42,0.071
3,374.0,4.216,4.31,95.69,0.021
4,332.0,2.711,1.44,98.56,0.007
5,326.0,2.395,1.03,98.97,0.005
6,324.0,2.288,0.82,99.18,0.004
7,324.0,2.15,0.41,99.59,0.002
8,323.0,2.221,0.62,99.38,0.003
9,321.0,2.086,0.62,99.38,0.003
10,321.0,2.254,0.62,99.38,0.003
11,321.0,2.167,0.62,99.38,0.003
12,321.0,2.141,0.62,99.38,0.003
13,318.0,2.153,0.62,99.38,0.003
14,318.0,2.222,0.62,99.38,0.003
15,318.0,2.21,0.82,99.18,0.004
16,318.0,2.243,0.82,99.18,0.004
17,318.0,2.224,0.82,99.18,0.004
18,318.0,2.207,0.82,99.18,0.004
19,318.0,2.171,0.82,99.18,0.004
20,318.0,2.171,0.82,99.18,0.004
21,318.0,2.116,0.62,99.38,0.003
22,318.0,2.127,0.82,99.18,0.004
23,318.0,2.144,0.82,99.18,0.004
24,318.0,2.32,0.82,99.18,0.004
25,318.0,2.399,0.82,99.18,0.004
26,318.0,2.418,0.82,99.18,0.004
27,318.0,2.339,0.82,99.18,0.004
28,318.0,2.281,0.62,99.38,0.003
29,318.0,2.498,0.62,99.38,0.003
30,318.0,2.358,0.62,99.38,0.003
