iter,fitness,time,XPL,XPT,DIV
0,72281.0,0.103,100.0,0.0,0.488
1,42148.0,1.017,45.49,54.51,0.222
2,24133.0,1.005,27.25,72.75,0.133
3,13970.0,0.998,16.19,83.81,0.079
4,7609.0,0.994,9.63,90.37,0.047
5,4098.0,1.376,5.74,94.26,0.028
6,2118.0,3.183,3.69,96.31,0.018
7,929.0,4.375,2.46,97.54,0.012
8,373.0,4.588,1.84,98.16,0.009
9,108.0,4.803,1.23,98.77,0.006
10,75.0,4.273,0.61,99.39,0.003
11,74.0,4.216,0.41,99.59,0.002
12,73.0,4.244,0.41,99.59,0.002
13,72.0,4.264,0.41,99.59,0.002
14,72.0,4.269,0.41,99.59,0.002
15,72.0,4.206,0.41,99.59,0.002
16,72.0,4.059,0.41,99.59,0.002
17,72.0,4.084,0.41,99.59,0.002
18,72.0,4.072,0.41,99.59,0.002
19,72.0,3.827,0.2,99.8,0.001
20,72.0,3.869,0.41,99.59,0.002
21,72.0,4.016,0.41,99.59,0.002
22,72.0,3.989,0.2,99.8,0.001
23,72.0,3.918,0.41,99.59,0.002
24,72.0,3.938,0.2,99.8,0.001
25,72.0,3.739,0.2,99.8,0.001
26,72.0,3.928,0.41,99.59,0.002
27,72.0,3.744,0.2,99.8,0.001
28,72.0,3.881,0.41,99.59,0.002
29,72.0,3.912,0.41,99.59,0.002
30,72.0,3.782,0.2,99.8,0.001
