iter,fitness,time,XPL,XPT,DIV
0,48783.0,0.065,100.0,0.0,0.488
1,48466.0,0.101,77.87,22.13,0.38
2,48102.0,0.102,77.66,22.34,0.379
3,46367.0,0.102,78.07,21.93,0.381
4,46367.0,0.102,76.23,23.77,0.372
5,46367.0,0.102,77.25,22.75,0.377
6,46367.0,0.102,77.66,22.34,0.379
7,46367.0,0.105,77.05,22.95,0.376
8,46367.0,0.103,78.28,21.72,0.382
9,46367.0,0.101,77.87,22.13,0.38
10,46367.0,0.101,76.43,23.57,0.373
11,46367.0,0.101,77.66,22.34,0.379
12,46367.0,0.102,78.07,21.93,0.381
13,46367.0,0.104,76.02,23.98,0.371
14,46367.0,0.104,77.05,22.95,0.376
15,46367.0,0.104,78.07,21.93,0.381
16,46367.0,0.103,75.82,24.18,0.37
17,46367.0,0.102,78.07,21.93,0.381
18,46367.0,0.102,78.07,21.93,0.381
19,46367.0,0.101,78.07,21.93,0.381
20,46367.0,0.1,77.87,22.13,0.38
21,46367.0,0.1,77.46,22.54,0.378
22,45458.0,0.1,75.82,24.18,0.37
23,45458.0,0.101,77.87,22.13,0.38
24,45458.0,0.099,76.43,23.57,0.373
25,45458.0,0.099,77.25,22.75,0.377
26,45458.0,0.101,76.84,23.16,0.375
27,45458.0,0.101,77.87,22.13,0.38
28,45458.0,0.102,76.23,23.77,0.372
29,45458.0,0.1,77.25,22.75,0.377
30,45458.0,0.1,78.28,21.72,0.382
