iter,fitness,time,XPL,XPT,DIV
0,48777.0,0.063,100.0,0.0,0.487
1,27235.0,0.655,44.97,55.03,0.219
2,15712.0,0.664,25.87,74.13,0.126
3,8404.0,1.011,16.02,83.98,0.078
4,4382.0,2.169,9.86,90.14,0.048
5,2407.0,2.971,6.78,93.22,0.033
6,1182.0,3.332,4.72,95.28,0.023
7,545.0,3.731,3.49,96.51,0.017
8,362.0,4.176,2.46,97.54,0.012
9,341.0,5.036,1.64,98.36,0.008
10,337.0,4.716,1.44,98.56,0.007
11,334.0,4.554,1.03,98.97,0.005
12,329.0,4.606,1.23,98.77,0.006
13,326.0,4.362,0.82,99.18,0.004
14,326.0,4.376,1.03,98.97,0.005
15,326.0,4.448,1.03,98.97,0.005
16,326.0,4.116,0.82,99.18,0.004
17,325.0,3.982,1.03,98.97,0.005
18,325.0,4.205,1.03,98.97,0.005
19,324.0,3.538,1.03,98.97,0.005
20,324.0,3.731,0.82,99.18,0.004
21,324.0,3.724,1.03,98.97,0.005
22,324.0,3.333,1.03,98.97,0.005
23,324.0,3.481,1.03,98.97,0.005
24,324.0,3.34,1.03,98.97,0.005
25,324.0,3.292,0.82,99.18,0.004
26,324.0,3.074,0.82,99.18,0.004
27,324.0,3.09,1.03,98.97,0.005
28,324.0,3.056,1.03,98.97,0.005
29,324.0,3.159,1.03,98.97,0.005
30,324.0,3.566,1.03,98.97,0.005
