iter,fitness,time,XPL,XPT,DIV
0,73044.0,0.103,100.0,0.0,0.488
1,43704.0,1.026,45.08,54.92,0.22
2,25800.0,1.006,27.46,72.54,0.134
3,14929.0,0.997,16.39,83.61,0.08
4,7503.0,1.004,9.63,90.37,0.047
5,3902.0,1.517,5.33,94.67,0.026
6,1949.0,2.794,3.48,96.52,0.017
7,885.0,3.968,2.46,97.54,0.012
8,378.0,4.684,1.84,98.16,0.009
9,128.0,4.386,1.43,98.57,0.007
10,78.0,4.301,0.82,99.18,0.004
11,75.0,4.311,0.41,99.59,0.002
12,73.0,4.191,0.2,99.8,0.001
13,73.0,4.163,0.41,99.59,0.002
14,73.0,4.18,0.41,99.59,0.002
15,73.0,4.062,0.41,99.59,0.002
16,73.0,4.166,0.41,99.59,0.002
17,73.0,4.063,0.41,99.59,0.002
18,73.0,3.914,0.41,99.59,0.002
19,73.0,3.911,0.41,99.59,0.002
20,73.0,3.827,0.41,99.59,0.002
21,73.0,3.983,0.41,99.59,0.002
22,73.0,4.025,0.41,99.59,0.002
23,73.0,3.859,0.41,99.59,0.002
24,73.0,3.885,0.41,99.59,0.002
25,73.0,3.811,0.41,99.59,0.002
26,73.0,3.941,0.41,99.59,0.002
27,73.0,3.642,0.41,99.59,0.002
28,73.0,3.759,0.41,99.59,0.002
29,73.0,3.746,0.41,99.59,0.002
30,73.0,3.869,0.41,99.59,0.002
