iter,fitness,time,XPL,XPT,DIV
0,22671.0,0.034,100.0,0.0,0.488
1,6878.0,0.573,43.85,56.15,0.214
2,1608.0,2.078,15.98,84.02,0.078
3,557.0,1.847,5.33,94.67,0.026
4,536.0,1.213,1.64,98.36,0.008
5,529.0,1.17,2.05,97.95,0.01
6,527.0,1.148,1.84,98.16,0.009
7,525.0,1.152,1.84,98.16,0.009
8,525.0,1.147,1.84,98.16,0.009
9,523.0,1.132,1.64,98.36,0.008
10,523.0,1.119,1.64,98.36,0.008
11,523.0,1.126,1.64,98.36,0.008
12,523.0,1.093,1.64,98.36,0.008
13,522.0,1.115,1.64,98.36,0.008
14,522.0,1.151,1.84,98.16,0.009
15,522.0,1.149,1.84,98.16,0.009
16,522.0,1.167,1.84,98.16,0.009
17,520.0,1.132,1.64,98.36,0.008
18,520.0,1.228,1.84,98.16,0.009
19,520.0,1.147,1.64,98.36,0.008
20,520.0,1.186,1.64,98.36,0.008
21,520.0,1.135,1.84,98.16,0.009
22,520.0,1.157,1.84,98.16,0.009
23,520.0,1.148,1.64,98.36,0.008
24,520.0,1.129,1.64,98.36,0.008
25,520.0,1.14,1.84,98.16,0.009
26,520.0,1.175,1.84,98.16,0.009
27,520.0,1.102,1.43,98.57,0.007
28,520.0,1.106,1.64,98.36,0.008
29,520.0,1.124,1.64,98.36,0.008
30,520.0,1.111,1.64,98.36,0.008
