iter,fitness,time,XPL,XPT,DIV
0,48124.0,0.066,100.0,0.0,0.488
1,22864.0,0.798,44.88,55.12,0.219
2,10130.0,1.042,21.11,78.89,0.103
3,3836.0,3.533,11.27,88.73,0.055
4,1616.0,4.739,6.15,93.85,0.03
5,628.0,4.363,3.48,96.52,0.017
6,354.0,3.915,2.05,97.95,0.01
7,335.0,3.927,1.43,98.57,0.007
8,331.0,3.688,1.02,98.98,0.005
9,328.0,3.669,1.02,98.98,0.005
10,326.0,3.441,0.82,99.18,0.004
11,326.0,3.495,0.82,99.18,0.004
12,326.0,3.584,0.82,99.18,0.004
13,326.0,3.682,1.02,98.98,0.005
14,325.0,3.765,1.02,98.98,0.005
15,325.0,3.408,1.02,98.98,0.005
16,325.0,3.477,0.82,99.18,0.004
17,325.0,3.335,0.82,99.18,0.004
18,323.0,3.485,1.02,98.98,0.005
19,323.0,3.441,0.82,99.18,0.004
20,323.0,3.28,0.82,99.18,0.004
21,323.0,3.248,0.82,99.18,0.004
22,323.0,3.115,0.61,99.39,0.003
23,323.0,3.502,0.61,99.39,0.003
24,323.0,3.35,0.61,99.39,0.003
25,323.0,3.513,0.82,99.18,0.004
26,323.0,3.249,0.82,99.18,0.004
27,323.0,3.309,0.61,99.39,0.003
28,323.0,3.119,0.82,99.18,0.004
29,323.0,3.304,0.82,99.18,0.004
30,323.0,3.41,0.61,99.39,0.003
