iter,fitness,time,XPL,XPT,DIV
0,70557.0,0.103,100.0,0.0,0.487
1,47546.0,1.136,39.84,60.16,0.194
2,32399.0,1.137,27.1,72.9,0.132
3,21082.0,1.114,18.69,81.31,0.091
4,13184.0,1.118,12.53,87.47,0.061
5,8418.0,1.115,8.21,91.79,0.04
6,4787.0,1.33,5.54,94.46,0.027
7,2645.0,2.173,3.7,96.3,0.018
8,1502.0,3.254,2.67,97.33,0.013
9,720.0,4.425,2.26,97.74,0.011
10,299.0,4.206,1.64,98.36,0.008
11,163.0,4.231,0.82,99.18,0.004
12,98.0,3.941,0.82,99.18,0.004
13,90.0,4.062,0.41,99.59,0.002
14,87.0,3.98,0.41,99.59,0.002
15,84.0,4.078,0.41,99.59,0.002
16,84.0,4.182,0.21,99.79,0.001
17,84.0,4.24,0.41,99.59,0.002
18,84.0,4.05,0.41,99.59,0.002
19,84.0,4.315,0.21,99.79,0.001
20,84.0,4.069,0.21,99.79,0.001
21,84.0,4.14,0.41,99.59,0.002
22,84.0,4.308,0.21,99.79,0.001
23,84.0,4.155,0.41,99.59,0.002
24,84.0,4.393,0.21,99.79,0.001
25,84.0,4.203,0.41,99.59,0.002
26,84.0,4.437,0.41,99.59,0.002
27,84.0,4.394,0.41,99.59,0.002
28,84.0,4.345,0.41,99.59,0.002
29,84.0,4.23,0.41,99.59,0.002
30,84.0,4.145,0.21,99.79,0.001
