iter,fitness,time,XPL,XPT,DIV
0,71549.0,0.103,100.0,0.0,0.488
1,48060.0,1.133,40.37,59.63,0.197
2,31719.0,1.17,28.07,71.93,0.137
3,21048.0,1.13,18.44,81.56,0.09
4,13308.0,1.117,12.5,87.5,0.061
5,8565.0,1.105,7.99,92.01,0.039
6,5277.0,1.164,5.12,94.88,0.025
7,3112.0,1.759,3.69,96.31,0.018
8,1829.0,3.335,3.07,96.93,0.015
9,865.0,4.308,2.25,97.75,0.011
10,510.0,4.517,1.64,98.36,0.008
11,223.0,3.883,0.82,99.18,0.004
12,96.0,4.229,0.82,99.18,0.004
13,85.0,4.152,0.61,99.39,0.003
14,83.0,4.071,0.41,99.59,0.002
15,83.0,4.02,0.41,99.59,0.002
16,82.0,4.008,0.41,99.59,0.002
17,81.0,4.042,0.41,99.59,0.002
18,80.0,4.356,0.41,99.59,0.002
19,80.0,4.354,0.61,99.39,0.003
20,80.0,4.164,0.41,99.59,0.002
21,79.0,4.523,0.61,99.39,0.003
22,79.0,4.38,0.61,99.39,0.003
23,79.0,4.312,0.41,99.59,0.002
24,79.0,4.551,0.61,99.39,0.003
25,79.0,4.183,0.61,99.39,0.003
26,79.0,4.434,0.61,99.39,0.003
27,79.0,4.301,0.61,99.39,0.003
28,79.0,4.189,0.41,99.59,0.002
29,79.0,4.381,0.61,99.39,0.003
30,79.0,4.194,0.41,99.59,0.002
