iter,fitness,time,XPL,XPT,DIV
0,72388.0,0.107,100.0,0.0,0.488
1,30887.0,1.224,45.29,54.71,0.221
2,14833.0,1.21,20.29,79.71,0.099
3,6689.0,1.201,10.45,89.55,0.051
4,3036.0,1.973,5.12,94.88,0.025
5,1232.0,5.081,3.28,96.72,0.016
6,431.0,5.775,1.84,98.16,0.009
7,114.0,5.51,1.23,98.77,0.006
8,87.0,4.938,0.82,99.18,0.004
9,83.0,4.723,0.61,99.39,0.003
10,82.0,4.588,0.41,99.59,0.002
11,81.0,4.701,0.41,99.59,0.002
12,81.0,4.45,0.41,99.59,0.002
13,81.0,4.378,0.41,99.59,0.002
14,81.0,4.292,0.41,99.59,0.002
15,81.0,4.593,0.41,99.59,0.002
16,81.0,4.113,0.41,99.59,0.002
17,81.0,4.682,0.61,99.39,0.003
18,81.0,4.16,0.41,99.59,0.002
19,81.0,4.71,0.41,99.59,0.002
20,81.0,4.21,0.41,99.59,0.002
21,81.0,4.054,0.41,99.59,0.002
22,81.0,4.266,0.61,99.39,0.003
23,81.0,4.228,0.41,99.59,0.002
24,81.0,4.115,0.41,99.59,0.002
25,81.0,4.184,0.41,99.59,0.002
26,81.0,4.106,0.41,99.59,0.002
27,81.0,4.18,0.41,99.59,0.002
28,81.0,4.107,0.41,99.59,0.002
29,81.0,4.267,0.41,99.59,0.002
30,81.0,4.228,0.41,99.59,0.002
