iter,fitness,time,XPL,XPT,DIV
0,70901.0,0.102,100.0,0.0,0.488
1,41533.0,1.044,44.67,55.33,0.218
2,24607.0,1.024,27.25,72.75,0.133
3,14041.0,1.004,16.6,83.4,0.081
4,7486.0,1.005,9.63,90.37,0.047
5,3968.0,1.3,5.53,94.47,0.027
6,2169.0,2.893,3.69,96.31,0.018
7,1080.0,4.232,2.66,97.34,0.013
8,363.0,4.747,2.05,97.95,0.01
9,100.0,4.672,1.23,98.77,0.006
10,91.0,4.766,0.82,99.18,0.004
11,86.0,4.725,0.41,99.59,0.002
12,85.0,4.663,0.41,99.59,0.002
13,83.0,4.39,0.41,99.59,0.002
14,81.0,4.299,0.41,99.59,0.002
15,81.0,4.488,0.41,99.59,0.002
16,81.0,4.462,0.41,99.59,0.002
17,80.0,4.33,0.41,99.59,0.002
18,80.0,4.246,0.41,99.59,0.002
19,80.0,4.445,0.41,99.59,0.002
20,80.0,4.235,0.2,99.8,0.001
21,80.0,4.26,0.41,99.59,0.002
22,80.0,4.215,0.41,99.59,0.002
23,80.0,4.25,0.41,99.59,0.002
24,80.0,4.271,0.2,99.8,0.001
25,80.0,4.188,0.2,99.8,0.001
26,80.0,3.989,0.2,99.8,0.001
27,80.0,3.965,0.2,99.8,0.001
28,80.0,3.9,0.2,99.8,0.001
29,80.0,3.918,0.2,99.8,0.001
30,80.0,4.005,0.41,99.59,0.002
