iter,fitness,time,XPL,XPT,DIV
0,22854.0,0.032,100.0,0.0,0.487
1,12767.0,0.38,44.15,55.85,0.215
2,6996.0,0.593,26.9,73.1,0.131
3,3999.0,1.43,18.48,81.52,0.09
4,2166.0,1.757,12.32,87.68,0.06
5,1350.0,1.881,8.62,91.38,0.042
6,853.0,2.076,6.78,93.22,0.033
7,582.0,1.938,4.11,95.89,0.02
8,532.0,1.853,2.26,97.74,0.011
9,531.0,1.935,1.85,98.15,0.009
10,525.0,1.928,1.64,98.36,0.008
11,525.0,1.941,1.64,98.36,0.008
12,525.0,1.886,1.64,98.36,0.008
13,525.0,2.058,1.85,98.15,0.009
14,525.0,1.926,1.64,98.36,0.008
15,525.0,1.842,1.64,98.36,0.008
16,525.0,1.863,1.64,98.36,0.008
17,523.0,1.873,1.44,98.56,0.007
18,523.0,1.829,1.64,98.36,0.008
19,523.0,1.747,1.64,98.36,0.008
20,523.0,1.859,1.85,98.15,0.009
21,523.0,1.766,1.64,98.36,0.008
22,523.0,1.644,1.44,98.56,0.007
23,523.0,1.702,1.64,98.36,0.008
24,523.0,1.669,1.44,98.56,0.007
25,522.0,1.653,1.44,98.56,0.007
26,522.0,1.694,1.44,98.56,0.007
27,522.0,1.729,1.64,98.36,0.008
28,522.0,1.676,1.44,98.56,0.007
29,522.0,1.645,1.44,98.56,0.007
30,522.0,1.665,1.44,98.56,0.007
