iter,fitness,time,XPL,XPT,DIV
0,48261.0,0.066,100.0,0.0,0.487
1,33317.0,0.757,35.73,64.27,0.174
2,25710.0,0.754,20.53,79.47,0.1
3,19564.0,0.757,16.02,83.98,0.078
4,14843.0,0.851,12.11,87.89,0.059
5,11140.0,0.909,9.86,90.14,0.048
6,8179.0,1.173,7.6,92.4,0.037
7,5971.0,1.552,6.16,93.84,0.03
8,4347.0,1.861,5.13,94.87,0.025
9,2882.0,2.585,4.52,95.48,0.022
10,2082.0,2.644,3.49,96.51,0.017
11,1405.0,3.413,3.29,96.71,0.016
12,955.0,2.956,2.46,97.54,0.012
13,603.0,3.083,1.85,98.15,0.009
14,459.0,2.781,1.44,98.56,0.007
15,376.0,2.677,1.23,98.77,0.006
16,347.0,2.596,0.82,99.18,0.004
17,337.0,2.552,0.82,99.18,0.004
18,328.0,2.931,0.82,99.18,0.004
19,323.0,2.869,0.82,99.18,0.004
20,322.0,2.877,0.62,99.38,0.003
21,322.0,3.022,0.62,99.38,0.003
22,322.0,3.143,0.62,99.38,0.003
23,322.0,3.131,0.62,99.38,0.003
24,322.0,3.004,0.62,99.38,0.003
25,322.0,3.152,0.82,99.18,0.004
26,322.0,3.163,0.62,99.38,0.003
27,322.0,3.387,0.82,99.18,0.004
28,322.0,3.33,0.82,99.18,0.004
29,322.0,3.344,0.82,99.18,0.004
30,322.0,3.169,0.82,99.18,0.004
