iter,fitness,time,XPL,XPT,DIV
0,48118.0,0.07,100.0,0.0,0.487
1,31827.0,0.778,39.63,60.37,0.193
2,20742.0,0.788,26.69,73.31,0.13
3,13166.0,0.819,18.48,81.52,0.09
4,8104.0,1.052,12.53,87.47,0.061
5,5198.0,1.826,8.83,91.17,0.043
6,2930.0,2.509,6.98,93.02,0.034
7,1783.0,3.522,4.93,95.07,0.024
8,1090.0,3.259,3.49,96.51,0.017
9,643.0,3.276,2.87,97.13,0.014
10,473.0,3.137,2.05,97.95,0.01
11,372.0,3.313,1.85,98.15,0.009
12,343.0,3.215,1.23,98.77,0.006
13,329.0,3.153,1.03,98.97,0.005
14,326.0,3.396,0.82,99.18,0.004
15,321.0,3.3,1.03,98.97,0.005
16,321.0,3.242,0.82,99.18,0.004
17,321.0,3.493,1.03,98.97,0.005
18,321.0,3.32,0.82,99.18,0.004
19,321.0,3.195,1.03,98.97,0.005
20,321.0,3.244,1.03,98.97,0.005
21,318.0,3.206,0.82,99.18,0.004
22,318.0,3.154,0.82,99.18,0.004
23,318.0,3.062,0.62,99.38,0.003
24,318.0,3.244,0.82,99.18,0.004
25,318.0,3.3,1.03,98.97,0.005
26,318.0,3.24,1.03,98.97,0.005
27,318.0,3.3,1.03,98.97,0.005
28,316.0,3.386,0.82,99.18,0.004
29,316.0,3.403,0.82,99.18,0.004
30,316.0,3.408,0.82,99.18,0.004
