iter,fitness,time,XPL,XPT,DIV
0,23215.0,0.032,100.0,0.0,0.486
1,15063.0,0.417,39.51,60.49,0.192
2,9242.0,0.515,26.95,73.05,0.131
3,5644.0,0.915,19.34,80.66,0.094
4,3435.0,1.384,13.79,86.21,0.067
5,2264.0,1.668,10.49,89.51,0.051
6,1426.0,1.576,7.0,93.0,0.034
7,895.0,1.661,4.53,95.47,0.022
8,652.0,1.719,3.5,96.5,0.017
9,576.0,1.653,2.47,97.53,0.012
10,555.0,1.647,2.06,97.94,0.01
11,548.0,1.699,1.85,98.15,0.009
12,538.0,1.597,1.44,98.56,0.007
13,532.0,1.608,1.44,98.56,0.007
14,528.0,1.658,1.65,98.35,0.008
15,527.0,1.63,1.65,98.35,0.008
16,527.0,1.684,1.65,98.35,0.008
17,527.0,1.684,1.65,98.35,0.008
18,525.0,1.7,1.23,98.77,0.006
19,525.0,1.8,1.85,98.15,0.009
20,525.0,1.695,1.65,98.35,0.008
21,525.0,1.708,1.65,98.35,0.008
22,525.0,1.658,1.44,98.56,0.007
23,525.0,1.779,1.85,98.15,0.009
24,525.0,1.722,1.65,98.35,0.008
25,525.0,1.678,1.65,98.35,0.008
26,525.0,1.781,1.85,98.15,0.009
27,525.0,1.752,1.85,98.15,0.009
28,525.0,1.745,1.85,98.15,0.009
29,525.0,1.846,1.65,98.35,0.008
30,525.0,1.801,2.06,97.94,0.01
