iter,fitness,time,XPL,XPT,DIV
0,22981.0,0.035,100.0,0.0,0.487
1,6851.0,0.603,44.76,55.24,0.218
2,1321.0,2.062,15.81,84.19,0.077
3,564.0,1.811,4.31,95.69,0.021
4,537.0,1.177,2.05,97.95,0.01
5,530.0,1.203,2.05,97.95,0.01
6,523.0,1.143,1.64,98.36,0.008
7,523.0,1.163,1.85,98.15,0.009
8,523.0,1.13,1.64,98.36,0.008
9,522.0,1.157,1.64,98.36,0.008
10,522.0,1.117,1.64,98.36,0.008
11,522.0,1.14,1.64,98.36,0.008
12,522.0,1.162,1.85,98.15,0.009
13,522.0,1.118,1.85,98.15,0.009
14,522.0,1.14,1.64,98.36,0.008
15,522.0,1.157,1.64,98.36,0.008
16,522.0,1.077,1.23,98.77,0.006
17,522.0,1.192,1.85,98.15,0.009
18,522.0,1.114,1.64,98.36,0.008
19,520.0,1.087,1.44,98.56,0.007
20,520.0,1.16,1.85,98.15,0.009
21,520.0,1.151,1.85,98.15,0.009
22,520.0,1.205,1.85,98.15,0.009
23,520.0,1.212,1.85,98.15,0.009
24,520.0,1.174,1.85,98.15,0.009
25,520.0,1.162,1.64,98.36,0.008
26,520.0,1.129,1.64,98.36,0.008
27,520.0,1.118,1.64,98.36,0.008
28,520.0,1.121,1.44,98.56,0.007
29,520.0,1.121,1.85,98.15,0.009
30,520.0,1.126,1.64,98.36,0.008
