iter,fitness,time,XPL,XPT,DIV
0,71173.0,0.107,100.0,0.0,0.488
1,27261.0,1.22,45.7,54.3,0.223
2,7527.0,1.229,16.6,83.4,0.081
3,1347.0,4.512,5.74,94.26,0.028
4,195.0,7.76,2.25,97.75,0.011
5,90.0,5.808,1.02,98.98,0.005
6,86.0,5.098,0.82,99.18,0.004
7,83.0,4.813,0.41,99.59,0.002
8,80.0,4.282,0.41,99.59,0.002
9,80.0,4.633,0.41,99.59,0.002
10,80.0,4.61,0.41,99.59,0.002
11,80.0,4.352,0.2,99.8,0.001
12,80.0,4.616,0.2,99.8,0.001
13,80.0,4.357,0.2,99.8,0.001
14,80.0,4.68,0.41,99.59,0.002
15,80.0,4.349,0.41,99.59,0.002
16,80.0,4.333,0.41,99.59,0.002
17,80.0,4.46,0.41,99.59,0.002
18,80.0,4.52,0.41,99.59,0.002
19,80.0,4.458,0.41,99.59,0.002
20,80.0,4.546,0.41,99.59,0.002
21,80.0,4.961,0.41,99.59,0.002
22,80.0,4.907,0.41,99.59,0.002
23,80.0,4.362,0.41,99.59,0.002
24,79.0,4.25,0.2,99.8,0.001
25,79.0,4.647,0.41,99.59,0.002
26,79.0,4.836,0.41,99.59,0.002
27,79.0,4.525,0.41,99.59,0.002
28,79.0,4.362,0.41,99.59,0.002
29,79.0,4.512,0.41,99.59,0.002
30,79.0,4.483,0.41,99.59,0.002
