iter,fitness,time,XPL,XPT,DIV
0,70177.0,0.104,100.0,0.0,0.488
1,42522.0,1.04,44.88,55.12,0.219
2,24923.0,1.019,28.28,71.72,0.138
3,13728.0,1.024,16.6,83.4,0.081
4,7693.0,1.01,9.84,90.16,0.048
5,4107.0,1.263,5.74,94.26,0.028
6,2154.0,2.511,3.89,96.11,0.019
7,999.0,4.178,3.07,96.93,0.015
8,397.0,4.906,1.84,98.16,0.009
9,141.0,4.783,1.23,98.77,0.006
10,89.0,4.514,0.61,99.39,0.003
11,85.0,4.509,0.41,99.59,0.002
12,84.0,4.615,0.41,99.59,0.002
13,84.0,4.921,0.61,99.39,0.003
14,83.0,4.828,0.61,99.39,0.003
15,83.0,4.414,0.41,99.59,0.002
16,82.0,4.495,0.41,99.59,0.002
17,82.0,4.684,0.41,99.59,0.002
18,82.0,4.326,0.41,99.59,0.002
19,82.0,4.447,0.41,99.59,0.002
20,82.0,4.39,0.41,99.59,0.002
21,81.0,4.38,0.41,99.59,0.002
22,80.0,4.637,0.61,99.39,0.003
23,79.0,4.557,0.61,99.39,0.003
24,79.0,4.55,0.41,99.59,0.002
25,79.0,4.363,0.41,99.59,0.002
26,79.0,4.287,0.41,99.59,0.002
27,79.0,4.363,0.41,99.59,0.002
28,79.0,4.244,0.41,99.59,0.002
29,79.0,4.195,0.41,99.59,0.002
30,79.0,4.065,0.41,99.59,0.002
