iter,fitness,time,XPL,XPT,DIV
0,71857.0,0.103,100.0,0.0,0.487
1,48161.0,1.131,40.45,59.55,0.197
2,32691.0,1.124,27.1,72.9,0.132
3,21999.0,1.13,18.69,81.31,0.091
4,14264.0,1.113,12.53,87.47,0.061
5,8695.0,1.106,8.21,91.79,0.04
6,5308.0,1.204,5.54,94.46,0.027
7,3154.0,1.966,3.7,96.3,0.018
8,1652.0,3.11,3.08,96.92,0.015
9,774.0,4.453,2.46,97.54,0.012
10,405.0,4.21,1.64,98.36,0.008
11,227.0,4.009,1.23,98.77,0.006
12,132.0,4.278,1.03,98.97,0.005
13,89.0,4.009,0.62,99.38,0.003
14,85.0,4.028,0.41,99.59,0.002
15,83.0,4.101,0.41,99.59,0.002
16,82.0,4.134,0.21,99.79,0.001
17,81.0,4.019,0.21,99.79,0.001
18,80.0,3.987,0.21,99.79,0.001
19,80.0,4.05,0.21,99.79,0.001
20,80.0,4.042,0.41,99.59,0.002
21,80.0,4.22,0.41,99.59,0.002
22,80.0,4.229,0.21,99.79,0.001
23,80.0,4.046,0.21,99.79,0.001
24,80.0,4.167,0.41,99.59,0.002
25,80.0,4.138,0.41,99.59,0.002
26,80.0,4.152,0.41,99.59,0.002
27,80.0,4.125,0.41,99.59,0.002
28,80.0,4.119,0.41,99.59,0.002
29,80.0,4.035,0.41,99.59,0.002
30,80.0,4.283,0.41,99.59,0.002
