iter,fitness,time,XPL,XPT,DIV
0,49621.0,0.069,100.0,0.0,0.487
1,48451.0,0.101,75.98,24.02,0.37
2,47201.0,0.1,77.82,22.18,0.379
3,47201.0,0.101,77.82,22.18,0.379
4,47201.0,0.101,78.44,21.56,0.382
5,47043.0,0.099,76.39,23.61,0.372
6,47043.0,0.1,77.82,22.18,0.379
7,46841.0,0.1,76.59,23.41,0.373
8,46841.0,0.099,77.62,22.38,0.378
9,46841.0,0.102,78.23,21.77,0.381
10,46841.0,0.102,77.62,22.38,0.378
11,46841.0,0.101,78.44,21.56,0.382
12,46841.0,0.102,77.0,23.0,0.375
13,46841.0,0.101,78.44,21.56,0.382
14,46841.0,0.101,77.62,22.38,0.378
15,46841.0,0.102,78.23,21.77,0.381
16,46841.0,0.103,78.64,21.36,0.383
17,46253.0,0.101,78.44,21.56,0.382
18,46253.0,0.102,78.44,21.56,0.382
19,46253.0,0.1,76.8,23.2,0.374
20,46253.0,0.102,78.44,21.56,0.382
21,46253.0,0.102,76.59,23.41,0.373
22,46253.0,0.102,77.62,22.38,0.378
23,46253.0,0.1,79.06,20.94,0.385
24,46253.0,0.101,78.85,21.15,0.384
25,46253.0,0.102,79.06,20.94,0.385
26,46253.0,0.101,78.23,21.77,0.381
27,46253.0,0.1,78.64,21.36,0.383
28,46253.0,0.1,78.03,21.97,0.38
29,46253.0,0.101,78.03,21.97,0.38
30,46253.0,0.103,79.06,20.94,0.385
