iter,fitness,time,XPL,XPT,DIV
0,48647.0,0.067,100.0,0.0,0.488
1,32817.0,0.771,40.16,59.84,0.196
2,22009.0,0.825,27.46,72.54,0.134
3,14391.0,0.811,18.85,81.15,0.092
4,8668.0,1.11,12.91,87.09,0.063
5,5087.0,1.76,8.81,91.19,0.043
6,3198.0,2.733,6.76,93.24,0.033
7,1765.0,3.433,5.12,94.88,0.025
8,1040.0,3.339,3.89,96.11,0.019
9,578.0,3.291,2.46,97.54,0.012
10,421.0,3.112,1.64,98.36,0.008
11,372.0,3.201,1.23,98.77,0.006
12,339.0,3.198,1.02,98.98,0.005
13,330.0,3.245,0.61,99.39,0.003
14,329.0,3.251,0.82,99.18,0.004
15,329.0,3.426,0.82,99.18,0.004
16,327.0,3.117,0.61,99.39,0.003
17,326.0,3.365,0.61,99.39,0.003
18,324.0,3.08,0.82,99.18,0.004
19,324.0,3.383,0.61,99.39,0.003
20,324.0,3.081,0.61,99.39,0.003
21,324.0,3.456,0.82,99.18,0.004
22,324.0,3.169,0.82,99.18,0.004
23,324.0,3.281,0.61,99.39,0.003
24,323.0,3.19,0.82,99.18,0.004
25,323.0,3.397,0.82,99.18,0.004
26,323.0,3.349,0.82,99.18,0.004
27,323.0,3.17,0.82,99.18,0.004
28,323.0,3.14,0.61,99.39,0.003
29,323.0,3.34,0.82,99.18,0.004
30,323.0,3.391,0.82,99.18,0.004
