iter,fitness,time,XPL,XPT,DIV
0,23409.0,0.033,100.0,0.0,0.488
1,6802.0,0.562,44.47,55.53,0.217
2,1470.0,2.162,15.57,84.43,0.076
3,568.0,1.758,3.89,96.11,0.019
4,533.0,1.183,1.64,98.36,0.008
5,524.0,1.12,1.64,98.36,0.008
6,524.0,1.092,1.64,98.36,0.008
7,524.0,1.131,1.64,98.36,0.008
8,524.0,1.118,1.43,98.57,0.007
9,523.0,1.114,1.64,98.36,0.008
10,522.0,1.124,1.64,98.36,0.008
11,522.0,1.117,1.43,98.57,0.007
12,522.0,1.121,1.43,98.57,0.007
13,522.0,1.117,1.43,98.57,0.007
14,522.0,1.121,1.64,98.36,0.008
15,522.0,1.14,1.64,98.36,0.008
16,522.0,1.135,1.64,98.36,0.008
17,522.0,1.174,1.64,98.36,0.008
18,522.0,1.159,1.64,98.36,0.008
19,520.0,1.161,1.64,98.36,0.008
20,520.0,1.176,1.64,98.36,0.008
21,520.0,1.16,1.84,98.16,0.009
22,520.0,1.198,1.84,98.16,0.009
23,520.0,1.188,1.84,98.16,0.009
24,520.0,1.212,1.84,98.16,0.009
25,520.0,1.142,1.84,98.16,0.009
26,520.0,1.15,1.84,98.16,0.009
27,520.0,1.122,1.64,98.36,0.008
28,520.0,1.107,1.43,98.57,0.007
29,520.0,1.131,1.43,98.57,0.007
30,520.0,1.113,1.43,98.57,0.007
