iter,fitness,time,XPL,XPT,DIV
0,21259.0,0.034,100.0,0.0,0.487
1,11868.0,0.379,42.09,57.91,0.205
2,6122.0,0.697,25.87,74.13,0.126
3,3547.0,1.505,16.22,83.78,0.079
4,2072.0,1.962,11.7,88.3,0.057
5,1138.0,1.983,8.21,91.79,0.04
6,779.0,2.094,5.34,94.66,0.026
7,607.0,1.997,3.9,96.1,0.019
8,557.0,1.911,2.67,97.33,0.013
9,543.0,1.983,2.05,97.95,0.01
10,536.0,1.915,2.05,97.95,0.01
11,525.0,1.883,1.64,98.36,0.008
12,523.0,1.804,1.85,98.15,0.009
13,523.0,1.936,1.64,98.36,0.008
14,523.0,1.875,1.44,98.56,0.007
15,523.0,1.909,1.85,98.15,0.009
16,523.0,1.881,1.85,98.15,0.009
17,523.0,1.798,1.64,98.36,0.008
18,523.0,1.868,1.85,98.15,0.009
19,523.0,1.798,1.64,98.36,0.008
20,523.0,1.776,1.64,98.36,0.008
21,523.0,1.783,1.44,98.56,0.007
22,523.0,1.707,1.64,98.36,0.008
23,522.0,1.658,1.64,98.36,0.008
24,522.0,1.746,1.64,98.36,0.008
25,522.0,1.728,1.44,98.56,0.007
26,522.0,1.747,1.64,98.36,0.008
27,522.0,1.683,1.64,98.36,0.008
28,522.0,1.708,1.64,98.36,0.008
29,522.0,1.675,1.44,98.56,0.007
30,522.0,1.679,1.85,98.15,0.009
