iter,fitness,time,XPL,XPT,DIV
0,71501.0,0.105,100.0,0.0,0.488
1,26373.0,1.171,45.08,54.92,0.22
2,8221.0,1.145,17.21,82.79,0.084
3,1897.0,3.05,6.15,93.85,0.03
4,295.0,7.202,2.87,97.13,0.014
5,89.0,6.008,1.02,98.98,0.005
6,84.0,4.391,0.61,99.39,0.003
7,82.0,4.141,0.2,99.8,0.001
8,80.0,4.125,0.2,99.8,0.001
9,80.0,4.286,0.41,99.59,0.002
10,79.0,4.355,0.41,99.59,0.002
11,79.0,4.453,0.41,99.59,0.002
12,79.0,4.497,0.41,99.59,0.002
13,79.0,4.385,0.41,99.59,0.002
14,79.0,4.385,0.41,99.59,0.002
15,79.0,4.223,0.41,99.59,0.002
16,79.0,4.518,0.41,99.59,0.002
17,79.0,4.513,0.41,99.59,0.002
18,79.0,4.262,0.41,99.59,0.002
19,79.0,4.484,0.41,99.59,0.002
20,79.0,4.547,0.41,99.59,0.002
21,79.0,4.353,0.41,99.59,0.002
22,79.0,4.282,0.41,99.59,0.002
23,79.0,4.477,0.41,99.59,0.002
24,79.0,4.338,0.41,99.59,0.002
25,79.0,4.337,0.41,99.59,0.002
26,79.0,4.46,0.41,99.59,0.002
27,79.0,4.487,0.41,99.59,0.002
28,79.0,4.345,0.41,99.59,0.002
29,79.0,4.369,0.61,99.39,0.003
30,79.0,4.167,0.61,99.39,0.003
