iter,fitness,time,XPL,XPT,DIV
0,72125.0,0.102,100.0,0.0,0.488
1,42331.0,1.017,45.29,54.71,0.221
2,24634.0,1.004,27.05,72.95,0.132
3,13660.0,1.003,16.19,83.81,0.079
4,6896.0,1.015,9.22,90.78,0.045
5,3683.0,1.462,5.12,94.88,0.025
6,1870.0,3.244,3.69,96.31,0.018
7,848.0,4.212,2.46,97.54,0.012
8,307.0,4.409,1.64,98.36,0.008
9,90.0,4.17,1.02,98.98,0.005
10,78.0,4.204,0.82,99.18,0.004
11,76.0,4.364,0.61,99.39,0.003
12,75.0,4.625,0.61,99.39,0.003
13,73.0,4.37,0.2,99.8,0.001
14,73.0,4.284,0.41,99.59,0.002
15,73.0,4.114,0.41,99.59,0.002
16,73.0,4.182,0.41,99.59,0.002
17,73.0,4.167,0.41,99.59,0.002
18,73.0,4.072,0.41,99.59,0.002
19,73.0,3.863,0.41,99.59,0.002
20,73.0,4.063,0.41,99.59,0.002
21,73.0,3.981,0.2,99.8,0.001
22,73.0,3.804,0.41,99.59,0.002
23,73.0,4.08,0.41,99.59,0.002
24,73.0,3.701,0.41,99.59,0.002
25,73.0,3.937,0.41,99.59,0.002
26,73.0,3.757,0.41,99.59,0.002
27,73.0,3.688,0.41,99.59,0.002
28,73.0,3.788,0.2,99.8,0.001
29,73.0,3.912,0.41,99.59,0.002
30,73.0,3.839,0.41,99.59,0.002
