iter,fitness,time,XPL,XPT,DIV
0,71129.0,0.103,100.0,0.0,0.488
1,48194.0,1.142,40.98,59.02,0.2
2,31882.0,1.157,28.48,71.52,0.139
3,21371.0,1.125,18.85,81.15,0.092
4,13958.0,1.117,13.32,86.68,0.065
5,8728.0,1.159,9.02,90.98,0.044
6,5484.0,1.221,5.74,94.26,0.028
7,3335.0,1.679,3.89,96.11,0.019
8,1896.0,3.104,3.07,96.93,0.015
9,927.0,4.251,2.46,97.54,0.012
10,443.0,4.144,1.64,98.36,0.008
11,205.0,4.176,1.23,98.77,0.006
12,111.0,4.165,0.82,99.18,0.004
13,85.0,4.14,0.61,99.39,0.003
14,81.0,4.053,0.41,99.59,0.002
15,80.0,4.521,0.41,99.59,0.002
16,80.0,4.648,0.41,99.59,0.002
17,80.0,4.679,0.41,99.59,0.002
18,79.0,4.629,0.41,99.59,0.002
19,79.0,4.591,0.41,99.59,0.002
20,79.0,4.39,0.41,99.59,0.002
21,79.0,5.234,0.41,99.59,0.002
22,79.0,4.325,0.41,99.59,0.002
23,79.0,4.386,0.41,99.59,0.002
24,79.0,4.53,0.41,99.59,0.002
25,79.0,4.324,0.41,99.59,0.002
26,79.0,4.308,0.41,99.59,0.002
27,79.0,4.441,0.41,99.59,0.002
28,79.0,4.094,0.41,99.59,0.002
29,79.0,4.339,0.41,99.59,0.002
30,79.0,4.358,0.41,99.59,0.002
