iter,fitness,time,XPL,XPT,DIV
0,49151.0,0.071,100.0,0.0,0.487
1,33371.0,0.848,36.55,63.45,0.178
2,25056.0,0.787,21.36,78.64,0.104
3,18850.0,0.767,16.02,83.98,0.078
4,14220.0,0.836,12.11,87.89,0.059
5,10704.0,0.998,9.45,90.55,0.046
6,8000.0,1.203,7.39,92.61,0.036
7,5758.0,1.665,6.37,93.63,0.031
8,4195.0,1.842,5.13,94.87,0.025
9,3148.0,2.126,4.52,95.48,0.022
10,2112.0,2.369,3.9,96.1,0.019
11,1372.0,2.697,3.29,96.71,0.016
12,939.0,2.642,2.46,97.54,0.012
13,631.0,2.794,2.26,97.74,0.011
14,397.0,2.678,1.44,98.56,0.007
15,345.0,2.426,0.82,99.18,0.004
16,334.0,2.572,1.03,98.97,0.005
17,324.0,2.782,0.62,99.38,0.003
18,321.0,2.635,0.82,99.18,0.004
19,317.0,2.713,0.62,99.38,0.003
20,317.0,3.034,0.82,99.18,0.004
21,316.0,2.82,0.82,99.18,0.004
22,315.0,3.049,0.82,99.18,0.004
23,315.0,2.932,0.82,99.18,0.004
24,315.0,2.99,0.82,99.18,0.004
25,315.0,3.177,0.82,99.18,0.004
26,315.0,3.12,0.82,99.18,0.004
27,315.0,3.315,0.82,99.18,0.004
28,315.0,3.333,0.82,99.18,0.004
29,315.0,3.067,0.82,99.18,0.004
30,315.0,3.113,0.82,99.18,0.004
