iter,fitness,time,XPL,XPT,DIV
0,22982.0,0.033,100.0,0.0,0.488
1,15634.0,0.404,34.84,65.16,0.17
2,11458.0,0.455,20.08,79.92,0.098
3,8709.0,0.534,14.75,85.25,0.072
4,6311.0,0.745,11.89,88.11,0.058
5,4494.0,0.895,10.45,89.55,0.051
6,3221.0,1.162,8.4,91.6,0.041
7,2245.0,1.321,6.76,93.24,0.033
8,1733.0,1.247,5.53,94.47,0.027
9,1301.0,1.299,4.51,95.49,0.022
10,1063.0,1.173,3.48,96.52,0.017
11,828.0,1.248,3.07,96.93,0.015
12,661.0,1.183,2.66,97.34,0.013
13,596.0,1.311,2.05,97.95,0.01
14,569.0,1.443,1.84,98.16,0.009
15,544.0,1.278,1.43,98.57,0.007
16,532.0,1.3,1.43,98.57,0.007
17,529.0,1.381,1.43,98.57,0.007
18,522.0,1.435,1.23,98.77,0.006
19,522.0,1.505,1.43,98.57,0.007
20,522.0,1.566,1.64,98.36,0.008
21,522.0,1.635,1.84,98.16,0.009
22,521.0,1.538,1.43,98.57,0.007
23,521.0,1.711,1.84,98.16,0.009
24,521.0,1.795,2.05,97.95,0.01
25,521.0,1.678,1.64,98.36,0.008
26,521.0,1.749,1.84,98.16,0.009
27,521.0,1.689,1.84,98.16,0.009
28,521.0,1.742,1.84,98.16,0.009
29,521.0,1.759,1.84,98.16,0.009
30,521.0,1.707,1.64,98.36,0.008
