iter,fitness,time,XPL,XPT,DIV
0,47676.0,0.068,100.0,0.0,0.488
1,17120.0,0.785,45.9,54.1,0.224
2,4720.0,2.294,18.03,81.97,0.088
3,1060.0,5.694,7.79,92.21,0.038
4,398.0,4.52,3.28,96.72,0.016
5,333.0,3.541,1.43,98.57,0.007
6,325.0,3.23,0.82,99.18,0.004
7,325.0,3.235,0.82,99.18,0.004
8,324.0,3.164,0.82,99.18,0.004
9,323.0,3.049,0.61,99.39,0.003
10,323.0,3.133,0.61,99.39,0.003
11,323.0,3.06,0.61,99.39,0.003
12,323.0,3.137,0.61,99.39,0.003
13,323.0,3.061,0.61,99.39,0.003
14,323.0,2.992,0.61,99.39,0.003
15,321.0,3.196,0.61,99.39,0.003
16,321.0,3.179,0.61,99.39,0.003
17,321.0,3.206,0.61,99.39,0.003
18,321.0,3.186,0.82,99.18,0.004
19,321.0,3.166,0.61,99.39,0.003
20,321.0,3.255,0.61,99.39,0.003
21,321.0,3.11,0.61,99.39,0.003
22,321.0,3.169,0.82,99.18,0.004
23,321.0,3.109,0.82,99.18,0.004
24,321.0,3.137,0.61,99.39,0.003
25,321.0,3.07,0.61,99.39,0.003
26,321.0,3.081,0.82,99.18,0.004
27,321.0,2.996,0.61,99.39,0.003
28,321.0,3.065,0.61,99.39,0.003
29,321.0,3.121,0.61,99.39,0.003
30,321.0,3.126,0.61,99.39,0.003
