iter,fitness,time,XPL,XPT,DIV
0,23282.0,0.035,100.0,0.0,0.488
1,23282.0,0.054,78.28,21.72,0.382
2,23282.0,0.058,79.1,20.9,0.386
3,22048.0,0.059,76.02,23.98,0.371
4,22048.0,0.057,78.07,21.93,0.381
5,22048.0,0.056,77.66,22.34,0.379
6,22048.0,0.059,77.25,22.75,0.377
7,22048.0,0.055,78.28,21.72,0.382
8,22048.0,0.055,78.07,21.93,0.381
9,22048.0,0.059,78.07,21.93,0.381
10,22048.0,0.055,78.69,21.31,0.384
11,21953.0,0.055,78.89,21.11,0.385
12,21913.0,0.057,75.61,24.39,0.369
13,21679.0,0.055,77.46,22.54,0.378
14,21679.0,0.059,78.07,21.93,0.381
15,21679.0,0.057,77.87,22.13,0.38
16,21679.0,0.058,77.87,22.13,0.38
17,21679.0,0.055,78.69,21.31,0.384
18,21679.0,0.055,78.89,21.11,0.385
19,21679.0,0.057,77.66,22.34,0.379
20,21679.0,0.055,77.66,22.34,0.379
21,21679.0,0.056,78.48,21.52,0.383
22,21679.0,0.056,77.25,22.75,0.377
23,21679.0,0.055,78.48,21.52,0.383
24,21679.0,0.056,76.02,23.98,0.371
25,21679.0,0.057,77.46,22.54,0.378
26,21679.0,0.055,77.87,22.13,0.38
27,21679.0,0.056,78.28,21.72,0.382
28,21679.0,0.055,78.07,21.93,0.381
29,21679.0,0.057,77.87,22.13,0.38
30,21679.0,0.055,78.07,21.93,0.381
