iter,fitness,time,XPL,XPT,DIV
0,71974.0,0.102,100.0,0.0,0.488
1,48587.0,1.105,40.16,59.84,0.196
2,32677.0,1.112,27.05,72.95,0.132
3,21437.0,1.094,18.65,81.35,0.091
4,14138.0,1.098,12.5,87.5,0.061
5,9070.0,1.094,8.4,91.6,0.041
6,5596.0,1.146,5.53,94.47,0.027
7,3415.0,1.745,3.89,96.11,0.019
8,2051.0,2.824,3.07,96.93,0.015
9,922.0,3.77,2.25,97.75,0.011
10,416.0,3.962,1.64,98.36,0.008
11,170.0,4.222,1.23,98.77,0.006
12,97.0,4.034,0.82,99.18,0.004
13,75.0,3.814,0.41,99.59,0.002
14,74.0,3.612,0.41,99.59,0.002
15,73.0,3.672,0.2,99.8,0.001
16,73.0,4.019,0.41,99.59,0.002
17,73.0,3.804,0.2,99.8,0.001
18,73.0,4.029,0.2,99.8,0.001
19,73.0,4.063,0.41,99.59,0.002
20,72.0,3.864,0.2,99.8,0.001
21,72.0,3.77,0.2,99.8,0.001
22,72.0,3.93,0.41,99.59,0.002
23,72.0,3.921,0.41,99.59,0.002
24,72.0,3.608,0.41,99.59,0.002
25,72.0,3.761,0.41,99.59,0.002
26,72.0,3.902,0.41,99.59,0.002
27,72.0,4.036,0.41,99.59,0.002
28,72.0,3.873,0.41,99.59,0.002
29,72.0,3.992,0.41,99.59,0.002
30,72.0,3.572,0.2,99.8,0.001
