iter,fitness,time,XPL,XPT,DIV
0,48803.0,0.067,100.0,0.0,0.488
1,23132.0,0.794,45.7,54.3,0.223
2,11350.0,0.925,22.75,77.25,0.111
3,5639.0,2.045,12.3,87.7,0.06
4,2531.0,3.703,8.2,91.8,0.04
5,1037.0,4.159,5.12,94.88,0.025
6,521.0,4.222,2.46,97.54,0.012
7,359.0,3.567,1.64,98.36,0.008
8,340.0,3.142,1.23,98.77,0.006
9,328.0,3.42,1.02,98.98,0.005
10,328.0,3.395,0.82,99.18,0.004
11,323.0,3.315,1.02,98.98,0.005
12,322.0,3.477,0.61,99.39,0.003
13,322.0,3.488,0.82,99.18,0.004
14,322.0,3.287,0.61,99.39,0.003
15,322.0,3.175,0.61,99.39,0.003
16,322.0,3.28,0.82,99.18,0.004
17,322.0,3.351,0.61,99.39,0.003
18,322.0,3.53,0.61,99.39,0.003
19,322.0,3.41,0.82,99.18,0.004
20,322.0,3.248,0.61,99.39,0.003
21,322.0,3.22,0.61,99.39,0.003
22,322.0,3.203,0.61,99.39,0.003
23,322.0,3.094,0.61,99.39,0.003
24,322.0,3.422,0.61,99.39,0.003
25,322.0,3.17,0.61,99.39,0.003
26,322.0,3.279,0.61,99.39,0.003
27,322.0,3.196,0.61,99.39,0.003
28,322.0,2.926,0.61,99.39,0.003
29,322.0,3.241,0.82,99.18,0.004
30,322.0,3.082,0.61,99.39,0.003
