iter,fitness,time,XPL,XPT,DIV
0,73110.0,0.187,100.0,0.0,0.487
1,26004.0,1.374,43.94,56.06,0.214
2,7621.0,1.279,15.4,84.6,0.075
3,1845.0,4.202,5.54,94.46,0.027
4,210.0,7.101,2.46,97.54,0.012
5,77.0,5.428,0.82,99.18,0.004
6,75.0,4.46,0.62,99.38,0.003
7,72.0,4.484,0.62,99.38,0.003
8,72.0,4.68,0.41,99.59,0.002
9,72.0,4.358,0.41,99.59,0.002
10,72.0,4.264,0.41,99.59,0.002
11,72.0,4.279,0.41,99.59,0.002
12,72.0,4.312,0.41,99.59,0.002
13,72.0,4.324,0.41,99.59,0.002
14,72.0,4.332,0.21,99.79,0.001
15,72.0,4.268,0.41,99.59,0.002
16,72.0,4.3,0.41,99.59,0.002
17,72.0,4.326,0.21,99.79,0.001
18,72.0,4.335,0.41,99.59,0.002
19,72.0,4.191,0.41,99.59,0.002
20,72.0,3.939,0.21,99.79,0.001
21,72.0,4.423,0.21,99.79,0.001
22,72.0,3.974,0.21,99.79,0.001
23,72.0,4.088,0.21,99.79,0.001
24,72.0,3.99,0.21,99.79,0.001
25,72.0,4.045,0.41,99.59,0.002
26,72.0,4.124,0.41,99.59,0.002
27,72.0,4.128,0.21,99.79,0.001
28,72.0,4.185,0.41,99.59,0.002
29,72.0,4.18,0.21,99.79,0.001
30,72.0,4.29,0.41,99.59,0.002
