iter,fitness,time,XPL,XPT,DIV
0,22766.0,0.035,100.0,0.0,0.487
1,10430.0,0.531,44.15,55.85,0.215
2,4931.0,1.317,23.82,76.18,0.116
3,2155.0,2.605,14.17,85.83,0.069
4,1074.0,2.322,6.16,93.84,0.03
5,667.0,2.106,3.7,96.3,0.018
6,559.0,2.018,2.05,97.95,0.01
7,537.0,1.861,1.64,98.36,0.008
8,537.0,1.929,1.44,98.56,0.007
9,530.0,1.833,1.23,98.77,0.006
10,530.0,2.0,1.85,98.15,0.009
11,530.0,1.955,1.64,98.36,0.008
12,525.0,1.885,1.64,98.36,0.008
13,525.0,1.917,1.64,98.36,0.008
14,525.0,1.867,1.44,98.56,0.007
15,522.0,1.798,1.23,98.77,0.006
16,522.0,1.893,1.44,98.56,0.007
17,520.0,1.935,1.64,98.36,0.008
18,520.0,1.946,1.85,98.15,0.009
19,520.0,1.865,1.44,98.56,0.007
20,520.0,1.805,1.64,98.36,0.008
21,520.0,1.849,1.64,98.36,0.008
22,520.0,1.874,1.64,98.36,0.008
23,520.0,1.809,1.44,98.56,0.007
24,520.0,1.845,1.64,98.36,0.008
25,520.0,1.759,1.44,98.56,0.007
26,520.0,1.759,1.44,98.56,0.007
27,520.0,1.758,1.64,98.36,0.008
28,520.0,1.89,1.64,98.36,0.008
29,520.0,1.855,1.64,98.36,0.008
30,520.0,1.81,1.44,98.56,0.007
