iter,fitness,time,XPL,XPT,DIV
0,47437.0,0.066,100.0,0.0,0.488
1,15187.0,0.762,42.42,57.58,0.207
2,4650.0,1.839,16.8,83.2,0.082
3,1433.0,4.898,8.2,91.8,0.04
4,518.0,4.985,3.69,96.31,0.018
5,337.0,4.041,1.84,98.16,0.009
6,327.0,3.609,1.02,98.98,0.005
7,323.0,3.46,1.02,98.98,0.005
8,323.0,3.392,0.82,99.18,0.004
9,323.0,3.418,0.82,99.18,0.004
10,321.0,3.062,0.82,99.18,0.004
11,321.0,3.255,0.61,99.39,0.003
12,321.0,3.158,0.61,99.39,0.003
13,321.0,3.261,0.82,99.18,0.004
14,321.0,3.093,0.61,99.39,0.003
15,321.0,3.106,0.61,99.39,0.003
16,321.0,3.306,0.82,99.18,0.004
17,321.0,3.272,0.82,99.18,0.004
18,321.0,3.096,0.61,99.39,0.003
19,321.0,3.369,0.82,99.18,0.004
20,321.0,3.114,0.82,99.18,0.004
21,321.0,2.976,0.61,99.39,0.003
22,321.0,3.022,0.61,99.39,0.003
23,321.0,3.131,0.61,99.39,0.003
24,321.0,3.29,0.61,99.39,0.003
25,321.0,3.062,0.61,99.39,0.003
26,321.0,3.126,0.61,99.39,0.003
27,321.0,3.39,0.82,99.18,0.004
28,320.0,3.115,0.61,99.39,0.003
29,320.0,3.296,0.82,99.18,0.004
30,320.0,3.151,0.82,99.18,0.004
