iter,fitness,time,XPL,XPT,DIV
0,49670.0,0.086,100.0,0.0,0.488
1,18937.0,0.877,45.7,54.3,0.223
2,5150.0,2.781,18.85,81.15,0.092
3,1057.0,6.168,8.2,91.8,0.04
4,386.0,4.839,2.87,97.13,0.014
5,335.0,3.902,1.23,98.77,0.006
6,326.0,3.441,0.82,99.18,0.004
7,323.0,3.333,1.02,98.98,0.005
8,320.0,3.233,0.82,99.18,0.004
9,320.0,3.174,1.02,98.98,0.005
10,318.0,3.538,0.82,99.18,0.004
11,318.0,3.243,0.82,99.18,0.004
12,318.0,3.2,0.82,99.18,0.004
13,318.0,3.468,0.82,99.18,0.004
14,318.0,3.378,0.82,99.18,0.004
15,318.0,3.413,0.82,99.18,0.004
16,318.0,3.387,0.82,99.18,0.004
17,318.0,3.183,1.02,98.98,0.005
18,318.0,3.578,1.02,98.98,0.005
19,318.0,3.271,0.82,99.18,0.004
20,318.0,2.987,0.82,99.18,0.004
21,318.0,3.01,0.82,99.18,0.004
22,318.0,3.103,1.02,98.98,0.005
23,318.0,3.119,0.82,99.18,0.004
24,318.0,3.338,0.82,99.18,0.004
25,318.0,3.353,0.82,99.18,0.004
26,318.0,3.34,0.82,99.18,0.004
27,318.0,3.603,0.82,99.18,0.004
28,318.0,3.311,0.82,99.18,0.004
29,318.0,3.544,0.82,99.18,0.004
30,318.0,3.143,0.82,99.18,0.004
